[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   7750       tick        385289         13047       1309287 
      2   7750       tick       1205923            59       2409638 
      3   7750       tick       1201154            93       2400166 
      4   7750       tick       1205947            81       2409716 
      5   7750       tick       1205468            73       2408785 
      6   7750       tick       1196729           120       2391316 
      7   7750       tick       1202822           102       2403528 
      8   7750       tick       1198836           118       2395554 
      9   7750       tick       1203995           108       2405847 
     10   7750       tick       1202405           107       2402652 
     11   7750       tick       1203309           119       2404482 
     12   7750       tick       1206215            73       2410207 
     13   7750       tick       1203287            87       2404424 
     14   7750       tick       1206168            81       2410183 
     15   7750       tick       1206001           102       2409839 
     16   7750       tick       1191749           142       2381449 
     17   7750       tick       1206399            82       2410636 
     18   7750       tick       1197242           143       2392394 
     19   7750       tick       1205884           112       2409597 
     20   7750       tick       1205876            92       2409599 
     21   7750       tick       1204452           105       2406729 
     22   7750       tick       1204058            81       2405955 
     23   7750       tick       1206593           106       2411017 
     24   7750       tick       1206374            80       2410593 
     25   7750       tick       1202572           109       2403019 
     26   7750       tick       1185739           145       2369424 
     27   7750       tick       1202721           125       2403334 
     28   7750       tick       1186503           147       2371022 
     29   7750       tick       1189752           130       2377392 
     30   7750       tick       1168198           149       2334319 
     31   7750       tick       1193786           150       2385508 
     32   7750       tick       1182289           143       2362509 
     33   7750       tick       1207150            94       2412150 
     34   7750       tick       1201980           103       2401808 
     35   7750       tick       1205933           104       2409701 
     36   7750       tick       1196154           130       2390183 
     37   7750       tick       1202507           119       2402900 
     38   7750       exit        192007            99        383545 
