,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,20.22720167577334,100000.0,299999.0,299999.0,299999.0,299999.0,27.651625087,1725081.0,1708154.947
std,0.09613821240442122,0.0,0.0,0.0,0.0,0.0,0.6297956900105631,8866.174375007975,7812.130849428957
min,20.1598567336,100000.0,299999.0,299999.0,299999.0,299999.0,25.645999,1710000.0,1689201.0
25%,20.177646359500002,100000.0,299999.0,299999.0,299999.0,299999.0,27.184759,1723000.0,1701387.0
50%,20.1829081439,100000.0,299999.0,299999.0,299999.0,299999.0,27.619964,1723000.0,1708192.5
75%,20.212019593,100000.0,299999.0,299999.0,299999.0,299999.0,28.070712,1735000.0,1714029.5
max,20.447312658,100000.0,299999.0,299999.0,299999.0,299999.0,29.920332,1748000.0,1744470.0
