[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   3517       tick             0     262817117     262817117      51788631 
      2   3517       tick             0     271121156     271121156      53266494 
      3   3517       tick             0     271416043     271416043      53324431 
      4   3517       tick             0     270836400     270836400      53210793 
      5   3517       tick             0     271676163     271676163      53375431 
      6   3517       tick             0     270625139     270625139      53170141 
      7   3517       tick             0     271525068     271525068      53346020 
      8   3517       tick             0     271457252     271457252      53332455 
      9   3517       tick             0     271223021     271223021      53286585 
     10   3517       tick             0     271011173     271011173      53245116 
     11   3517       tick             0     270867110     270867110      53216560 
     12   3517       tick             0     271194990     271194990      53281252 
     13   3517       tick             0     271582199     271582199      53357243 
     14   3517       tick             0     270907750     270907750      53225042 
     15   3517       tick             0     271373970     271373970      53316422 
     16   3517       tick             0     271523224     271523224      53345834 
     17   3517       tick             0     271771278     271771278      53394152 
     18   3517       tick             0     271572823     271572823      53355027 
     19   3517       tick             0     271197918     271197918      53281593 
     20   3517       tick             0     271423322     271423322      53325840 
     21   3517       tick             0     271614033     271614033      53363121 
     22   3517       tick             0     271427746     271427746      53326768 
     23   3517       tick             0     271432972     271432972      53327963 
     24   3517       tick             0     271438160     271438160      53328926 
     25   3517       tick             0     271714294     271714294      53383039 
     26   3517       tick             0     270875624     270875624      53218858 
     27   3517       exit             0     270038876     270038876      53061255 
