[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  11324       tick          4978        170892       3920594 
      2  11324       tick          1045        329645       7551357 
      3  11324       tick          1488        330959       7496776 
      4  11324       tick           878        329813       7555121 
      5  11324       tick           865        328877       7554359 
      6  11324       tick          1819        327787       7533508 
      7  11324       tick           946        329020       7517235 
      8  11324       tick           948        330282       7564721 
      9  11324       tick           913        332408       7528720 
     10  11324       tick           987        328799       7553343 
     11  11324       tick           831        328529       7546441 
     12  11324       tick           921        322510       7362215 
     13  11324       tick           922        335900       7693732 
     14  11324       tick           942        333959       7544599 
     15  11324       tick           959        329765       7553710 
     16  11324       tick           866        330218       7514147 
     17  11324       tick           895        329570       7541029 
     18  11324       tick           851        329547       7553660 
     19  11324       tick           946        333560       7567792 
     20  11324       tick           941        329431       7554985 
     21  11324       tick           778        331376       7543094 
     22  11324       tick           985        326032       7546833 
     23  11324       tick          1090        328467       7558939 
     24  11324       tick           816        328537       7559888 
     25  11324       tick           691        333267       7565886 
     26  11324       tick          1145        329396       7532592 
     27  11324       tick           858        328372       7557747 
     28  11324       tick           824        329405       7560623 
     29  11324       tick          1222        325943       7507139 
     30  11324       tick           850        332875       7574991 
     31  11324       tick           748        329378       7547130 
     32  11324       tick           812        327240       7551124 
     33  11324       tick           831        326886       7545403 
     34  11324       tick           730        317709       7586959 
     35  11324       tick          1400        323559       7552022 
     36  11324       tick           968        328808       7546756 
     37  11324       tick          1250        327578       7494474 
     38  11324       tick           828        332149       7550906 
     39  11324       tick           834        333097       7557246 
     40  11324       tick          1135        329480       7554081 
     41  11324       tick           881        329535       7560777 
     42  11324       tick           828        329222       7547650 
     43  11324       tick           895        330121       7532635 
     44  11324       tick           941        332804       7592848 
     45  11324       tick           860        329131       7533572 
     46  11324       tick           816        329113       7561752 
     47  11324       tick           867        329252       7551042 
     48  11324       tick           771        328488       7549929 
     49  11324       tick          1042        328680       7551407 
     50  11324       tick          1452        333756       7539002 
     51  11324       tick           959        328933       7558123 
     52  11324       tick           865        329686       7541686 
     53  11324       tick          1177        328418       7528223 
     54  11324       tick           824        328117       7558745 
     55  11324       tick           822        330121       7579924 
     56  11324       tick           773        330743       7554945 
     57  11324       tick           790        329461       7556038 
     58  11324       tick           998        329435       7546957 
     59  11324       tick           752        327817       7565783 
     60  11324       tick           755        328720       7565316 
     61  11324       tick           773        331140       7581564 
     62  11324       tick           821        330206       7532810 
     63  11324       tick           778        329809       7555013 
     64  11324       tick           908        327222       7552768 
     65  11324       tick           814        326878       7567343 
     66  11324       tick           746        328029       7569583 
     67  11324       tick           895        331245       7589597 
     68  11324       tick           923        315868       7551413 
     69  11324       tick           810        329725       7556529 
     70  11324       tick           773        331772       7547619 
     71  11324       tick           768        329999       7586930 
     72  11324       tick           686        331039       7524816 
     73  11324       tick           882        329355       7547910 
     74  11324       tick           916        328862       7546493 
     75  11324       tick           785        330098       7549830 
     76  11324       tick           817        328193       7567685 
     77  11324       tick           746        334045       7571841 
     78  11324       tick           699        329322       7557891 
     79  11324       tick           836        328802       7565119 
     80  11324       tick           864        330398       7539373 
     81  11324       tick           774        328894       7534066 
     82  11324       tick          1107        328240       7547035 
     83  11324       tick           922        334405       7555940 
     84  11324       tick           782        329607       7560186 
     85  11324       tick           899        330322       7546676 
     86  11324       tick           814        330507       7549968 
     87  11324       tick           856        328607       7558669 
     88  11324       tick           652        329872       7578917 
     89  11324       tick           813        331843       7566167 
     90  11324       tick           931        326862       7559962 
     91  11324       tick           744        328590       7545198 
     92  11324       tick           697        328401       7545050 
     93  11324       tick           891        328381       7543974 
     94  11324       tick           561        332569       7595904 
     95  11324       tick           959        330097       7550546 
     96  11324       tick           740        330475       7550154 
     97  11324       tick           900        326387       7559913 
     98  11324       tick           997        328435       7562989 
     99  11324       tick           828        328028       7567156 
    100  11324       tick           759        332135       7577107 
    101  11324       tick           822        318797       7564317 
    102  11324       tick           814        323446       7563194 
    103  11324       tick           857        331937       7521587 
    104  11324       tick           627        333297       7586290 
    105  11324       tick           764        330035       7552009 
    106  11324       tick           972        328891       7557543 
    107  11324       exit          1443        312747       7223142 
