[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  20240       tick          6125        152256       1937732 
      2  20240       tick          6438        293422       3720867 
      3  20240       tick          6231        290205       3682250 
      4  20240       tick          6080        292042       3708377 
      5  20240       tick          6324        290448       3683790 
      6  20240       tick          7201        289869       3690557 
      7  20240       tick          7367        290270       3690993 
      8  20240       tick          5856        291497       3636909 
      9  20240       tick          6454        286591       3569005 
     10  20240       tick          8244        300123       3780139 
     11  20240       tick          8208        284593       3634010 
     12  20240       tick          8939        286890       3653136 
     13  20240       tick          6595        291033       3688429 
     14  20240       tick          5562        291937       3712284 
     15  20240       tick          6574        292055       3645569 
     16  20240       tick          6451        297195       3657478 
     17  20240       tick          8597        286302       3650078 
     18  20240       tick          6165        288389       3682310 
     19  20240       tick          7515        289045       3671055 
     20  20240       tick          6996        290155       3693596 
     21  20240       tick          7591        287836       3628032 
     22  20240       tick          7187        292532       3662028 
     23  20240       tick          6057        296911       3687955 
     24  20240       tick          6363        289075       3682413 
     25  20240       tick          7338        290497       3692379 
     26  20240       tick          7056        288272       3664041 
     27  20240       tick          8130        288408       3672587 
     28  20240       tick          6154        292174       3709111 
     29  20240       tick          5780        291405       3640300 
     30  20240       tick          6318        294345       3701855 
     31  20240       tick          7344        292997       3658836 
     32  20240       tick          8053        286943       3652755 
     33  20240       tick          5922        292769       3707522 
     34  20240       tick          6239        289470       3684004 
     35  20240       tick          6648        274686       3323363 
     36  20240       tick          6201        292151       3707491 
     37  20240       tick          8458        285577       3639457 
     38  20240       tick          6746        291720       3707336 
     39  20240       tick          6210        290196       3672229 
     40  20240       tick          6797        290283       3692150 
     41  20240       tick          6310        292300       3647439 
     42  20240       tick          6235        295694       3660758 
     43  20240       tick          6134        292788       3699634 
     44  20240       tick          7253        290349       3694232 
     45  20240       tick          6180        290700       3684505 
     46  20240       tick          6947        291084       3699475 
     47  20240       tick          8028        286265       3649291 
     48  20240       tick          6734        292000       3686664 
     49  20240       tick          6473        291523       3676673 
     50  20240       tick          6553        295122       3654514 
     51  20240       tick          6009        291759       3700525 
     52  20240       tick          5907        290416       3704169 
     53  20240       tick          8039        287100       3652634 
     54  20240       tick          7283        290983       3697024 
     55  20240       tick          6582        290234       3682243 
     56  20240       tick          6937        292597       3655237 
     57  20240       tick          7394        287728       3666637 
     58  20240       tick          7376        294136       3645348 
     59  20240       tick          6646        291073       3693586 
     60  20240       tick          5922        289811       3698674 
     61  20240       tick          6356        276553       3554073 
     62  20240       tick          7475        302405       3813855 
     63  20240       tick          6533        290510       3684412 
     64  20240       tick          7130        292440       3649225 
     65  20240       tick          5735        293351       3709887 
     66  20240       tick          6430        296130       3664079 
     67  20240       tick          8621        286440       3646297 
     68  20240       tick          7793        286340       3659542 
     69  20240       tick          6108        291324       3708882 
     70  20240       tick          5866        292742       3711443 
     71  20240       tick          7025        289817       3625448 
     72  20240       tick          6580        289782       3690089 
     73  20240       tick          5794        295657       3700307 
     74  20240       tick          6912        292155       3654869 
     75  20240       tick          6824        291545       3702444 
     76  20240       tick          6527        288793       3682568 
     77  20240       tick          7701        289786       3683452 
     78  20240       tick          6224        291489       3704495 
     79  20240       tick          6116        290735       3623140 
     80  20240       tick          5866        292167       3710283 
     81  20240       tick          8013        296875       3649778 
     82  20240       tick          7688        286378       3656557 
     83  20240       tick          6255        291712       3709709 
     84  20240       tick          6334        289378       3680734 
     85  20240       tick          5986        292043       3708123 
     86  20240       tick          7177        288969       3694316 
     87  20240       tick          7295        287586       3603116 
     88  20240       tick          7134        293143       3695876 
     89  20240       tick          6830        293508       3651905 
     90  20240       tick          6560        291299       3697473 
     91  20240       tick          7464        287392       3665304 
     92  20240       tick          7140        287044       3663344 
     93  20240       tick          6821        290180       3693314 
     94  20240       tick          6908        289846       3632990 
     95  20240       tick          8399        291617       3620030 
     96  20240       tick          6881        291544       3686741 
     97  20240       tick          6924        287686       3652047 
     98  20240       tick          7106        276166       3557528 
     99  20240       tick          7094        301835       3806744 
    100  20240       tick          6768        289350       3618923 
    101  20240       tick          7226        289083       3677234 
    102  20240       tick          6529        296452       3674992 
    103  20240       tick          6338        289733       3674332 
    104  20240       tick          6373        290181       3701815 
    105  20240       tick          6491        290203       3679196 
    106  20240       tick          8289        286886       3665135 
    107  20240       tick          6576        293135       3659586 
    108  20240       tick          5783        288798       3672729 
    109  20240       tick          6391        292983       3690132 
    110  20240       tick          5978        294994       3667203 
    111  20240       tick          7135        290618       3689278 
    112  20240       tick          6574        290360       3691065 
    113  20240       tick          6748        288728       3673757 
    114  20240       tick          5989        290575       3709725 
    115  20240       tick          6336        292507       3658090 
    116  20240       tick          7558        285776       3653413 
    117  20240       tick          6067        293518       3703132 
    118  20240       tick          7014        294068       3653364 
    119  20240       tick          6490        290119       3690615 
    120  20240       tick          7390        288401       3676517 
    121  20240       tick          6660        288919       3676653 
    122  20240       tick          5482        292310       3705296 
    123  20240       tick          7137        291267       3634555 
    124  20240       tick          6312        288879       3667176 
    125  20240       tick          5701        298143       3694393 
    126  20240       tick          6608        290540       3663929 
    127  20240       tick          6133        292649       3706679 
    128  20240       tick          6375        291272       3695987 
    129  20240       tick          7313        285957       3642754 
    130  20240       tick          5787        291051       3655536 
    131  20240       tick          6283        290829       3695188 
    132  20240       tick          7120        291803       3666651 
    133  20240       tick          7070        293423       3664920 
    134  20240       tick          6753        287435       3665130 
    135  20240       tick          6031        291826       3695639 
    136  20240       tick          7469        287651       3671626 
    137  20240       tick          6607        287925       3596622 
    138  20240       tick          7348        291167       3701815 
    139  20240       tick          6265        292439       3657404 
    140  20240       tick          5475        294662       3697945 
    141  20240       tick          5654        291272       3708884 
    142  20240       tick          7955        285597       3643304 
    143  20240       tick          7135        289669       3683151 
    144  20240       tick          5741        293545       3694479 
    145  20240       tick          6734        287865       3637409 
    146  20240       tick          6801        289164       3681701 
    147  20240       tick          6897        295989       3649996 
    148  20240       tick          5716        292796       3708603 
    149  20240       tick          6455        290913       3706719 
    150  20240       tick          6397        288575       3674932 
    151  20240       tick          6083        292073       3701809 
    152  20240       tick          6010        292960       3662419 
    153  20240       tick          6116        288047       3666470 
    154  20240       tick          5880        291632       3706991 
    155  20240       tick          5651        294727       3675018 
    156  20240       tick          7196        291057       3667678 
    157  20240       tick          6125        291313       3702121 
    158  20240       tick          7585        287444       3654260 
    159  20240       tick          5985        291387       3700028 
    160  20240       tick          6021        289686       3621177 
    161  20240       tick          7250        290164       3687547 
    162  20240       tick          6281        291240       3706673 
    163  20240       tick          6369        297145       3649945 
