howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
3,little,cachekiller,200000,39431.0,39431.0,39431.0,40348.0,39210.76754385965,17423.0,10.3,10.305,10.3675,10.41,10.323333333333334,10.26,1.6482171367748806,917500.0,917500.0,917500.0,917500.0,917469.846491228,916250.0
3,little,cachekiller,300000,49518.0,50435.0,50435.0,53186.0,49878.3201754386,18340.0,6.85,6.86,6.87,6.93,6.861666666666666,6.82,1.0955295369877596,917500.0,917500.0,917500.0,918750.0,917508.2236842106,917500.0
3,little,cachekiller,400000,58688.0,58688.0,59605.0,63273.0,59074.01315789474,39431.0,5.26,5.28,5.36,5.41,5.303333333333334,5.22,0.8467269824374669,917500.0,917500.0,917500.0,917500.0,917458.8815789474,916250.0
3,little,cachekiller,500000,67784.0,67784.0,67858.0,73280.0,67488.8947368421,22008.0,4.612500000000001,4.795,4.807499999999999,4.83,4.739444444444445,4.6,0.7566968245520668,916250.0,916250.0,917500.0,917500.0,916631.0307017544,916250.0
3,little,cachekiller,600000,81958.0,81958.0,82911.0,89582.0,82127.25657894737,36290.0,4.3025,4.475,4.49,4.5,4.4177777777777765,4.27,0.705339719709065,953750.0,953750.0,953750.0,955000.0,953750.0,952500.0
3,little,cachekiller,700000,99000.0,99000.0,99000.0,106920.0,98880.5899122807,27748.0,4.23,4.235,4.255,4.28,4.240555555555556,4.22,0.6770445272307967,990000.0,990000.0,990000.0,991250.0,990112.3903508772,990000.0
3,little,cachekiller,800000,117078.0,117078.0,117078.0,125294.0,117018.53289473684,42148.0,3.885,3.93,3.95,4.08,3.936666666666667,3.87,0.628525811601916,1027500.0,1027500.0,1027500.0,1028750.0,1027491.7763157894,1026250.0
3,little,cachekiller,900000,136320.0,136320.0,136320.0,146970.0,136226.4144736842,61828.0,3.98,3.99,4.0075,4.02,3.991666666666667,3.95,0.6373070782331028,1065000.0,1065000.0,1065000.0,1066250.0,1064854.714912281,1063750.0
3,little,cachekiller,1000000,156342.0,157443.0,157443.0,169554.0,156629.7302631579,61712.0,3.68,3.705,3.8475,3.94,3.754444444444444,3.64,0.5994323221571758,1101250.0,1101250.0,1101250.0,1102500.0,1101258.2236842106,1100000.0
3,little,cachekiller,1100000,184194.0,184194.0,184194.0,195564.0,183923.77412280705,118560.0,3.77,3.78,3.815,3.83,3.79,3.76,0.6051091005854179,1137500.0,1137500.0,1137500.0,1140000.0,1137664.4736842106,1136250.0
3,little,cachekiller,1200000,203808.0,205497.0,207414.5,221130.0,205216.9057017544,68266.0,3.555,3.76,3.7775,3.82,3.689444444444444,3.5,0.5890544615930459,1158750.0,1161250.0,1166250.0,1177500.0,1162637.0614035088,1157500.0
3,little,cachekiller,1300000,236572.0,237779.0,237779.0,252054.0,237282.6951754386,139422.0,3.4925,3.695,3.71,3.73,3.6288888888888895,3.46,0.5793861983324465,1206250.0,1207500.0,1207500.0,1226250.0,1207442.4342105263,1206250.0
3,little,cachekiller,1400000,272552.0,273590.0,273808.0,290136.0,272969.0350877193,112200.0,3.55,3.765,3.7875,3.82,3.7022222222222223,3.53,0.5910945538406954,1256250.0,1256250.0,1256250.0,1275000.0,1256324.0131578948,1255000.0
3,little,cachekiller,1500000,306204.0,306204.0,306204.0,325584.0,305801.25877192983,163375.0,3.525,3.64,3.7275,3.77,3.628333333333333,3.49,0.5792974986695051,1292500.0,1292500.0,1292500.0,1307500.0,1292584.9780701755,1292500.0
