howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
3,little,hash,200000,44933.0,45850.0,45850.0,45900.0,45367.61403508772,17423.0,37.4425,37.475,37.51,37.68,37.49944444444444,37.39,0.9965305459591932,917500.0,917500.0,917500.0,918750.0,917708.3333333334,917500.0
3,little,hash,300000,65952.0,66024.0,66024.0,66941.0,65563.4100877193,27510.0,25.0,25.01,25.03,25.05,25.015555555555554,24.99,0.6647769214869932,916250.0,917500.0,917500.0,917500.0,917009.3201754388,916250.0
3,little,hash,400000,86104.0,86104.0,86198.0,86198.0,85681.44956140351,29344.0,18.72,18.73,18.73,18.74,18.727222222222224,18.72,0.4976673457938406,916250.0,916250.0,917500.0,917500.0,916726.9736842106,916250.0
3,little,hash,500000,105340.0,105340.0,106256.0,106256.0,105189.5,19257.0,14.99,14.995,15.0,15.01,14.995555555555557,14.99,0.3985000147636342,916250.0,916250.0,916250.0,917500.0,916255.4824561405,916250.0
3,little,hash,600000,135184.0,136136.0,136136.0,137232.0,135314.14692982455,38200.0,12.52,12.52,12.5275,12.53,12.521666666666668,12.51,0.3327575515989016,952500.0,952500.0,952500.0,955000.0,952530.153508772,952500.0
3,little,hash,700000,169936.0,170924.0,170924.0,173250.0,169642.43640350876,29730.0,10.75,10.75,10.75,10.75,10.74777777777778,10.74,0.2856172675465793,988750.0,988750.0,990000.0,991250.0,989073.4649122808,988750.0
3,little,hash,800000,208278.0,208278.0,209304.0,213408.0,207609.0942982456,39064.0,9.42,9.43,9.43,9.43,9.425555555555556,9.42,0.2504798181120264,1026250.0,1026250.0,1026250.0,1028750.0,1025975.8771929824,1025000.0
3,little,hash,900000,250632.0,251694.0,251900.0,255701.0,250180.32675438595,47970.0,8.4,8.4,8.41,8.41,8.403333333333334,8.39,0.2233147311542209,1062500.0,1062500.0,1062500.0,1066250.0,1062338.2675438595,1061250.0
3,little,hash,1000000,292134.0,292672.0,293481.75,295932.0,291724.375,108999.0,7.59,7.59,7.59,7.6,7.5905555555555555,7.58,0.2017155342959222,1087500.0,1088750.0,1090000.0,1101250.0,1088821.2719298245,1083750.0
3,little,hash,1100000,338754.0,339872.0,340990.0,346580.0,338788.0789473684,120628.0,6.91,6.91,6.91,6.92,6.911666666666666,6.9,0.1836743732837275,1118750.0,1118750.0,1118750.0,1138750.0,1118972.0394736845,1118750.0
3,little,hash,1200000,395010.0,396165.0,397320.0,401132.0,394348.8004385965,96350.0,6.36,6.36,6.3675,6.38,6.361111111111111,6.35,0.1690436117754746,1155000.0,1156250.0,1156250.0,1175000.0,1155899.1228070175,1155000.0
3,little,hash,1300000,467540.0,468745.0,471155.0,479590.0,467022.64254385966,178266.0,5.89,5.89,5.9,5.91,5.892222222222221,5.88,0.1565831044970029,1205000.0,1205000.0,1205000.0,1221250.0,1205109.649122807,1203750.0
3,little,hash,1400000,546308.0,547561.0,551320.0,557585.0,546668.3245614035,163959.0,5.49,5.49,5.49,5.5,5.490555555555555,5.48,0.1459089969586913,1253750.0,1253750.0,1253750.0,1271250.0,1253788.3771929825,1252500.0
3,little,hash,1500000,625650.0,628230.0,629520.0,639840.0,624788.177631579,162192.0,5.1425,5.15,5.16,5.19,5.155000000000001,5.14,0.1369917618921073,1290000.0,1290000.0,1290000.0,1308750.0,1290104.1666666667,1288750.0
