[Event-to-counter mappings]
pmc0=cycles_allmodes
pmc1=bus_accesses
pmc2=cycles
pmc3=data_cache_eviction
[Event counts]
nsample    pid      event          pmc0          pmc1          pmc2          pmc3
      1  30324       tick      19560660        147978       1777297        114281 
      2  30324       tick      20631427        692457       3459271        189812 
      3  30324       tick      19872650       5772168      18935574        733248 
      4  30324       tick      20135338       5892930      19274966        746391 
      5  30324       tick      20019224       5871025      19190824        743495 
      6  30324       tick      19969418       5849357      19139243        740997 
      7  30324       tick      19982064       5846053      19124562        740672 
      8  30324       tick      19940334       5660508      18674512        722854 
      9  30324       tick      19904036       5829200      19097833        738925 
     10  30324       tick      20082061       5882428      19230849        744966 
     11  30324       tick      19669868       5701640      18722742        724668 
     12  30324       tick      19743771       5680658      18656803        722501 
     13  30324       tick      19743624       5688683      18699664        723579 
     14  30324       tick      19652966       5684712      18665541        722980 
     15  30324       tick      19945779       5815634      19067367        737320 
     16  30324       tick      19706456       5703474      18710648        724956 
     17  30324       tick      19988793       5851675      19154341        741471 
     18  30324       tick      19943006       5673795      18718412        723547 
     19  30324       tick      20020473       5847321      19149321        741076 
     20  30324       tick      19926978       5817261      19048588        737767 
     21  30324       tick      19971681       5852615      19143957        741365 
     22  30324       tick      19918353       5856811      19154774        741572 
     23  30324       tick      20115762       5880898      19258996        744881 
     24  30324       tick      20019465       5874295      19217968        743650 
     25  30324       tick      20020245       5866412      19190543        742947 
     26  30324       tick      20018895       5879234      19222351        744397 
     27  30324       tick      19294792       5626025      18411832        713268 
     28  30324       tick      20540675       5911101      19445586        752257 
     29  30324       tick      20058511       5876050      19216502        744174 
     30  30324       tick      19971933       5848513      19136856        740954 
     31  30324       tick      19879839       5805002      19000281        736169 
     32  30324       tick      20018802       5833421      19091964        739480 
     33  30324       tick      20018952       5872754      19204601        743670 
     34  30324       tick      20020452       5877970      19225014        744176 
     35  30324       tick      19803723       5795363      18986589        734803 
     36  30324       tick      20138269       5844553      19164368        741943 
     37  30324       tick      19725530       5679503      18689118        722982 
     38  30324       tick      19682058       5674552      18672628        722732 
     39  30324       tick      19695321       5699217      18720600        724381 
     40  30324       tick      19696590       5704689      18731798        725667 
     41  30324       tick      19892934       5836138      19099882        739487 
     42  30324       tick      19957471       5801957      19025492        736411 
     43  30324       tick      19626675       5676034      18643470        722064 
     44  30324       tick      19647974       5676642      18651096        721805 
     45  30324       tick      19647006       5678001      18642966        722345 
     46  30324       tick      19740450       5725619      18798016        727452 
     47  30324       tick      19417336       5558962      18328057        709397 
     48  30324       tick      19669364       5664023      18635292        721559 
     49  30324       tick      19758290       5698074      18737214        725803 
     50  30324       tick      19838519       5798647      19003199        735580 
     51  30324       tick      19836192       5778918      18939408        733229 
     52  30324       tick      19831111       5731476      18804157        727748 
     53  30324       tick      19755710       5738543      18831889        729414 
     54  30324       tick      19810163       5733889      18823891        728609 
     55  30324       tick      19830930       5777244      18925260        733136 
     56  30324       tick      19833549       5767689      18916342        732130 
     57  30324       exit      13842978       2508087       8217257        318170 
