,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,2.4470000000000005,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,43633.496993987974,0.0,0.0,0.0,3990707.365731463,794787.5751503006,5018080.1603206415,43633.496993987974
std,0.004830458915396591,0.0,0.0,0.0,0.0,0.0,1093.8521541306536,0.0,0.0,0.0,74554.6518255568,14894.377912893846,2727.6192723754175,1094.0696049119354
min,2.44,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,39920.0,0.0,0.0,0.0,3022000.0,601000.0,5010000.0,39920.0
25%,2.4425,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,42842.0,0.0,0.0,0.0,3996000.0,796000.0,5019000.0,42842.0
50%,2.45,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,43816.0,0.0,0.0,0.0,4000000.0,796000.0,5019000.0,43816.0
75%,2.45,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44303.0,0.0,0.0,0.0,4000000.0,797000.0,5019000.0,44303.0
max,2.45,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46251.0,0.0,0.0,0.0,4057000.0,808000.0,5019000.0,46251.0
