[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  13027       tick         15649        200740       1288786 
      2  13027       tick            56        278871       2136780 
      3  13027       tick           558        154259       1210932 
      4  13027       tick           366          2793         91231 
      5  13027       tick           526          2932         89361 
      6  13027       tick           331          2804         90864 
      7  13027       tick           319          2868         91302 
      8  13027       tick           344          2808         91010 
      9  13027       tick           370          2791         90872 
     10  13027       tick           417          2903         90923 
     11  13027       tick           387          2840         90483 
     12  13027       tick           401          2821         90587 
     13  13027       tick           441          2907         89701 
     14  13027       tick           321          2809         91191 
     15  13027       tick           371          2791         90804 
     16  13027       tick           348          2867         91150 
     17  13027       tick           319          2787         91149 
     18  13027       tick           286          2806         91050 
     19  13027       tick           437          2882         91139 
     20  13027       tick           378          2801         90789 
     21  13027       tick           406          3149         86575 
     22  13027       tick           404          2905         90636 
     23  13027       tick           372          2804         90829 
     24  13027       tick           356          2780         91230 
     25  13027       tick           416          2802         90540 
     26  13027       tick           362          2877         91111 
     27  13027       tick           315          2807         91231 
     28  13027       tick           328          2867         91238 
     29  13027       tick           452          2781         90757 
     30  13027       tick           365          2783         89354 
     31  13027       tick           302          2825         92305 
     32  13027       tick           368          2896         90886 
     33  13027       tick           397          2879         90425 
     34  13027       tick           368          2778         90864 
     35  13027       tick           395          2830         90762 
     36  13027       tick           355          2891         91080 
     37  13027       tick           268          2829         91210 
     38  13027       tick           399          2843         90970 
     39  13027       tick           476          2866         90749 
     40  13027       tick           361          2806         91202 
     41  13027       tick           502          2872         90484 
     42  13027       tick           399          2810         90680 
     43  13027       tick           470          2857         90447 
     44  13027       tick           322          2832         91031 
     45  13027       tick           363          2775         90881 
     46  13027       tick           304          2818         90882 
     47  13027       tick           295          2888         91299 
     48  13027       tick           310          2766         91212 
     49  13027       tick           463          2822         90659 
     50  13027       tick           347          2872         91138 
     51  13027       tick           381          2788         90843 
     52  13027       tick           357          2831         90778 
     53  13027       tick           262          2798         87325 
     54  13027       tick           242          2958         94524 
     55  13027       tick           307          2854         91408 
     56  13027       tick           334          2894         91123 
     57  13027       tick           327          2831         91038 
     58  13027       tick           293          2901         91083 
     59  13027       tick           445          2834         90885 
     60  13027       tick           343          2770         91190 
     61  13027       tick           398          2915         90896 
     62  13027       tick           494          2857         90358 
     63  13027       tick           352          2816         91170 
     64  13027       tick           364          2825         91054 
     65  13027       tick           275          2854         91311 
     66  13027       tick           303          2822         91039 
     67  13027       tick           372          2825         91077 
     68  13027       tick           310          2830         91241 
     69  13027       tick           292          2784         91066 
     70  13027       tick           366          2854         91089 
     71  13027       tick           301          2843         90900 
     72  13027       tick           426          2798         90479 
     73  13027       tick           341          2872         90719 
     74  13027       tick           342          2863         91097 
     75  13027       tick           283          2782         91223 
     76  13027       tick           306          2885         91121 
     77  13027       tick           359          2780         91037 
     78  13027       tick           346          2807         91049 
