howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel
4,cpu,cachekiller,299999,2098000.0,2098000.0,2098000.0,2136000.0,2077301.4256619145,1835000.0,4.1095079759,4.1194851724,4.7786823775,5.367727989,4.3909754843927935,4.1000896603,1.8844268699348483
4,cpu,cachekiller,399999,2161000.0,2185000.0,2186000.0,2223000.0,2163219.2893401016,1873000.0,4.16897778325,4.214009052,4.28909877475,4.722637732,4.255209383244737,4.1266655937,1.826161618867279
4,cpu,cachekiller,599999,2223000.0,2235000.0,2248000.0,2323000.0,2232174.0442655934,1998000.0,4.082260818,4.132888447,4.1878309383,4.516230819,4.154592317193578,4.053174131,1.7829808943301586
4,cpu,cachekiller,1199999,2398000.0,2410000.0,2423000.0,2498000.0,2406845.0560652395,2260000.0,3.10258246645,4.005623716,4.169506211,4.323021314,3.735291352797,3.1001344235,1.6030340905488636
