,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,139.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,2.3404791667669067,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.329992826826825,2216719.7197197196,2178489.4974974976
std,0.39178084573247085,0.0,0.0,0.0,0.0,0.0,0.5852358527497307,16992.97041746201,15956.979823573243
min,2.1000051543,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.262474,1760000.0,1754404.0
25%,2.1055091648,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.941121,2210000.0,2173021.0
50%,2.1061409334,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.314154,2210000.0,2177610.0
75%,2.9386169285,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.70273,2223000.0,2183876.5
max,3.028077427,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.132689,2236000.0,2204413.0
