power,time,task,howmany,island,frequency,time_rel
3057185.0,,gzip-9,0,cpu,1300000,
3600761.523046092,3.348,gzip-9,1,cpu,1300000,0.4632841328413284
4115943.716716717,3.369,gzip-9,2,cpu,1300000,0.466190036900369
4661046.04004004,3.441333333333333,gzip-9,3,cpu,1300000,0.4761992619926199
5263698.094282849,3.611999999999999,gzip-9,4,cpu,1300000,0.4998154981549814
