power,time,task,howmany,island,frequency,time_rel
3057185.0,,gzip-5,0,cpu,1300000,
3601053.053053053,3.346,gzip-5,1,cpu,1300000,0.4619420156465715
4114029.831831832,3.3600000000000003,gzip-5,2,cpu,1300000,0.4638748274275196
4660293.293293294,3.4346666666666668,gzip-5,3,cpu,1300000,0.4741831569259089
5267096.482412061,3.606,gzip-5,4,cpu,1300000,0.4978370915784629
