,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,5.29165722686,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,31.071371412000005,1767174.0,1747753.89
std,0.25540716342621655,0.0,0.0,0.0,0.0,0.0,0.0,0.6166199857016792,12779.790571329682,8716.847345086268
min,5.1314603601,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,29.220896,1748000.0,1728399.0
25%,5.13215475175,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,30.666398,1760000.0,1741780.5
50%,5.1347647173,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,31.054974,1761000.0,1745741.0
75%,5.5195637656,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,31.494063750000002,1773000.0,1753371.0
max,5.687515921,3.0,100000.0,599999.0,599999.0,599999.0,599999.0,33.184369,1836000.0,1815212.0
