[Event-to-counter mappings]
pmc1=data_mem_access
pmc2=data_read_retired
pmc3=data_write_retired
pmc4=dtlb_misses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  21959       tick      42862107             0             0        634331 
      2  21959       tick      54295385             0             0        800795 
      3  21959       tick      54367012             0             0        802704 
      4  21959       tick      54163220             0             0        802701 
      5  21959       tick      54265351             0             0        810607 
      6  21959       tick      54293817             0             0        810399 
      7  21959       tick      54121310             0             0        803720 
      8  21959       tick      54327636             0             0        806369 
      9  21959       tick      54313123             0             0        812464 
     10  21959       tick      54322743             0             0        813165 
     11  21959       tick      54289234             0             0        805888 
     12  21959       tick      54268919             0             0        809659 
     13  21959       tick      54353973             0             0        814942 
     14  21959       tick      54349059             0             0        817761 
     15  21959       tick      54259572             0             0        809175 
     16  21959       tick      54243828             0             0        804636 
     17  21959       tick      54288069             0             0        810685 
     18  21959       tick      54286999             0             0        814769 
     19  21959       tick      54254284             0             0        807452 
     20  21959       tick      54298404             0             0        811360 
     21  21959       tick      54293918             0             0        815567 
     22  21959       tick      54354482             0             0        816561 
     23  21959       tick      54207933             0             0        806356 
     24  21959       tick      54313681             0             0        807562 
     25  21959       tick      54291067             0             0        807986 
     26  21959       tick      54311673             0             0        813541 
     27  21959       tick      54191555             0             0        799824 
     28  21959       tick      54320605             0             0        806909 
     29  21959       tick      54334531             0             0        811362 
     30  21959       tick      54339836             0             0        810223 
     31  21959       tick      54212418             0             0        805218 
     32  21959       tick      54329488             0             0        809660 
     33  21959       tick      54277543             0             0        810544 
     34  21959       tick      54216375             0             0        809594 
     35  21959       tick      54270600             0             0        809059 
     36  21959       tick      52601572             0             0        787142 
     37  21959       tick      55899672             0             0        832763 
     38  21959       tick      54210606             0             0        808750 
     39  21959       tick      54273698             0             0        812421 
     40  21959       tick      54326903             0             0        806080 
     41  21959       tick      54355782             0             0        809307 
     42  21959       exit      13930758             0             0        206190 
