,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,30.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.1051785358066666,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.6628857,1777749.0,1747941.357
std,5.4710955914876365e-05,0.0,0.0,0.0,0.0,0.0,0.5994083244905484,13712.039199879026,12776.274671751506
min,2.1049910975,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,26.78064,1748000.0,1726180.0
25%,2.105174389125,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.241685,1773000.0,1740166.0
50%,2.1051896629,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.661347,1773000.0,1745918.0
75%,2.105215738925,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.065466,1785000.0,1753933.0
max,2.1052438858,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.308908,1911000.0,1889598.0
