[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   5408       tick           519         10275         96798 
      2   5408       tick             0             0             0 
      3   5408       tick             0             0             0 
      4   5408       tick             0             0             0 
      5   5408       tick             0             0             0 
      6   5408       tick             0             0             0 
      7   5408       tick             0             0             0 
      8   5408       tick             0             0             0 
      9   5408       tick             0             0             0 
     10   5408       tick             0             0             0 
     11   5408       tick             0             0             0 
     12   5408       tick             0             0             0 
     13   5408       tick             0             0             0 
     14   5408       tick             0             0             0 
     15   5408       tick             0             0             0 
     16   5408       tick             0             0             0 
     17   5408       tick             0             0             0 
     18   5408       tick             0             0             0 
     19   5408       tick             0             0             0 
     20   5408       exit            21           155           599 
