,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,14.8174230265,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.182752759,1721895.0,1701337.007
std,0.4973736437606306,0.0,0.0,0.0,0.0,0.0,0.0,0.5992636588317093,9897.572274903423,9003.75638708806
min,14.1007569689,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,29.267525,1710000.0,1680881.0
25%,14.328686938325,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,30.759656,1710000.0,1694734.5
50%,15.08934008,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.179318,1723000.0,1700327.0
75%,15.15789517675,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,31.58732275,1723000.0,1707075.0
max,15.1903812631,1.0,100000.0,399999.0,399999.0,399999.0,399999.0,32.795793,1786000.0,1767433.0
