[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  15033       tick           406          9911         95854 
      2  15033       tick             0             0             0 
      3  15033       tick             0             0             0 
      4  15033       tick             0             0             0 
      5  15033       tick             0             0             0 
      6  15033       tick             0             0             0 
      7  15033       tick             0             0             0 
      8  15033       tick             0             0             0 
      9  15033       tick             0             0             0 
     10  15033       tick             0             0             0 
     11  15033       tick             0             0             0 
     12  15033       tick             0             0             0 
     13  15033       tick             0             0             0 
     14  15033       tick             0             0             0 
     15  15033       tick             0             0             0 
     16  15033       tick             0             0             0 
     17  15033       tick             0             0             0 
     18  15033       tick             0             0             0 
     19  15033       tick             0             0             0 
     20  15033       exit            24           168           580 
