howmany,island,frequency,task,meas_power,meas_time,pred_power,pred_time,time_error,power_error
2,cpu,1199999,cachekiller,2192740.0,0.9879085744204577,2079422.281617397,1.6030340905488636,62.2654294188367,-5.167859316772761
2,cpu,299999,cacherate-0,1686220.0,0.9866061414776942,1680403.3414551606,1.026254779740994,4.0186895860911465,-0.34495252961294254
2,cpu,399999,cacherate-0,1706176.0,0.7267878388223084,1709064.6561403507,0.7553576979213613,3.9309764931328166,0.16930587116163495
2,cpu,599999,cacherate-0,1759104.0,0.4535715148017814,1761926.4745808183,0.4794693205063919,5.709751353307168,0.16044955732113175
2,cpu,1199999,cacherate-0,1929313.0,0.1930790142566595,1927148.4585919252,0.2077328262038793,7.589541516790914,-0.11219234038617823
2,cpu,299999,cacherate-100,1963790.2097902093,0.9733156328405542,1885460.9297786225,1.856557734164329,90.74570175618096,-3.9886786083914085
2,cpu,399999,cacherate-100,2019524.0,1.0077661108622484,1934038.592021636,1.4492954589625775,43.812680674740584,-4.232948357056615
2,cpu,599999,cacherate-100,2073083.0,0.993080747690448,1976547.8367237328,1.4697628323709282,48.00033489613739,-4.656599049640909
2,cpu,1199999,cacherate-100,2191643.0,0.9485223397178358,2079836.5863945575,1.4271382454376869,50.459107358739544,-5.101488408716315
2,cpu,299999,cacherate-20,1842708.291708292,1.0908563597675651,1823563.4502534647,1.1494670558997055,5.372906854998667,-1.0389512838778678
2,cpu,399999,cacherate-20,1919892.0,0.7766007440849906,1894699.9972990272,0.8208500848900847,5.697823642601547,-1.3121572828561625
2,cpu,599999,cacherate-20,2037692.0,0.5324933867273197,2008143.6816326529,0.6528525238895048,22.6029355785819,-1.4500875680597027
2,cpu,1199999,cacherate-20,2291674.0,0.4034078547357314,2167603.9557594294,0.6187230611781821,53.37407388448141,-5.413948242226889
2,cpu,299999,cacherate-40,1943676.0,1.0171180012586296,1899458.1194398007,1.2811295967217875,25.956830489329413,-2.274961493592516
2,cpu,399999,cacherate-40,2036502.0,0.7856778017085285,1960016.5290104696,1.0480325148469174,33.392150391404016,-3.7557277620906064
2,cpu,599999,cacherate-40,2102852.0,0.7488666112912808,2009477.6855218853,1.0455931595350727,39.62341807870727,-4.440365488304203
2,cpu,1199999,cacherate-40,2217942.0,0.4972692927940306,2109795.3094801223,1.0142037990159505,103.9546406168367,-4.875992722978225
2,cpu,299999,cacherate-60,1975180.0,1.0562134482960135,1892849.7173634768,1.5224203937988523,44.13946312224762,-4.168242015235232
2,cpu,399999,cacherate-60,2023725.0,0.7000505677818818,1946240.91641286,1.4066947778610022,100.94188085842579,-3.8287852147470667
2,cpu,599999,cacherate-60,2081826.0,0.7516035346946381,1986611.8516816515,1.3780356451478697,83.34608361145331,-4.573588201816504
2,cpu,1199999,cacherate-60,2199723.0,0.7640359992704003,2089906.3317703025,1.3493975020627236,76.61438771881188,-4.992295313077942
2,cpu,299999,cacherate-80,1971683.3166833168,0.9107237935599248,1888165.4921600432,1.9051797172384504,109.19402026286153,-4.235864036409448
2,cpu,399999,cacherate-80,2019486.0,0.9934611517899772,1938184.9143824028,1.7276706729592537,73.90420046585699,-4.025830613215304
2,cpu,599999,cacherate-80,2079057.0,0.9985734435753444,1979978.4211088847,1.4419633527625193,44.40233335263139,-4.765553753029151
2,cpu,1199999,cacherate-80,2194659.0,0.9741874213021554,2083986.0666666664,1.4739311320573254,51.298518111349,-5.042830495914562
2,cpu,299999,decrypt,1686075.0,0.9753838848062468,1680524.4,1.0,2.5237360978793486,-0.32920243761399065
2,cpu,399999,decrypt,1712561.0,0.7306359604460366,1708749.7333333334,0.7491042464181238,2.5277001094789657,-0.22254779051178933
2,cpu,599999,decrypt,1758291.0,0.4707367740080947,1759242.0666666664,0.4823358942261627,2.4640352864950623,0.054090401797337206
2,cpu,1199999,decrypt,1925025.0,0.2073804059446019,1921375.5333333327,0.2173102126751043,4.788208743865127,-0.1895802219019107
2,cpu,299999,encrypt,1686014.0,0.971618388561102,1679862.8666666667,1.0,2.921065695445421,-0.36483287406470544
2,cpu,399999,encrypt,1712113.0,0.7219091423042372,1708363.5333333332,0.7503677422930418,3.9421304318114867,-0.21899644863784054
2,cpu,599999,encrypt,1758283.0,0.4767572853607739,1758346.0666666664,0.4827539461326619,1.2578016017836458,0.0035868325330119396
2,cpu,1199999,encrypt,1924193.0,0.213569502654769,1921126.8666666667,0.2172759499111068,1.7354759037526,-0.15934645502469358
2,cpu,299999,gzip-1,1697545.4545454546,0.9855324347619108,1688837.0505832178,1.0536752046271212,6.91431022071563,-0.512999751430435
2,cpu,399999,gzip-1,1721908.0,0.745129282626136,1719935.5849133534,0.7735253379817785,3.8108897365519367,-0.11454822712052934
2,cpu,599999,gzip-1,1781767.0,0.4923506688005646,1780776.0862508384,0.4982601788282427,1.2002644460856497,-0.055614103817257926
2,cpu,1199999,gzip-1,1947062.0,0.2250008164039263,1952480.092425759,0.2407991684715767,7.021464330728853,0.2782701539940151
2,cpu,299999,gzip-5,1697108.0,0.9932524303540178,1688051.6666666665,1.0287554237076495,3.574417969556605,-0.5336332946007849
2,cpu,399999,gzip-5,1721510.0,0.7373341458173162,1718610.4311926602,0.7661315827558777,3.9056155342758867,-0.16843171444486302
2,cpu,599999,gzip-5,1780953.0,0.4847703566269313,1779737.1014084509,0.5055210101170508,4.280512041723027,-0.06827235707787549
2,cpu,1199999,gzip-5,1945468.0,0.2331034582367012,1951286.816080402,0.2587141090047903,10.986817167715794,0.2990959543103194
2,cpu,299999,gzip-9,1696988.0,0.986964747135478,1688144.4666666668,1.0318497201311527,4.547778745486792,-0.521131164942428
2,cpu,399999,gzip-9,1721895.0,0.7339254322158094,1718315.2776078829,0.7686758585135678,4.734871524051516,-0.2078943485007587
2,cpu,599999,gzip-9,1780235.0,0.4732717552650866,1779515.439959637,0.5120055803209966,8.184267204835551,-0.04041938510157988
2,cpu,1199999,gzip-9,1945838.0,0.2346295122781329,1951648.946962068,0.2593664840186362,10.542992439578441,0.29863467370192637
2,cpu,299999,hash,1694260.7392607392,0.9953344299102546,1682703.4662712077,1.0129588204675597,1.7707003824728798,-0.6821425251566843
2,cpu,399999,hash,1718088.0,0.7372564381094475,1712675.3991718427,0.7449220914483804,1.0397540045347005,-0.3150362978006524
2,cpu,599999,hash,1767174.0,0.4710186346183441,1763725.9044936283,0.4748316159886991,0.8095181570564807,-0.19511918500225203
2,cpu,1199999,hash,1915975.0,0.1979025276204409,1914123.2479145816,0.1979025276204409,0.0,-0.09664802961512756
2,cpu,299999,idle,1612692.0,0.0,1611400.0,0.0,0.0,-0.08011449179384532
2,cpu,399999,idle,1616637.0,0.0,1618454.0,0.0,0.0,0.11239381506176092
2,cpu,599999,idle,1615345.0,0.0,1621317.0,0.0,0.0,0.36970430465318554
2,cpu,1199999,idle,1622826.0,0.0,1636175.0,0.0,0.0,0.8225774050945696
3,cpu,299999,cachekiller,2054924.075924076,1.390359094277094,2022548.233002029,1.8844268699348483,35.535264068930395,-1.5755250182412683
3,cpu,399999,cachekiller,2133124.0,1.40412045812158,2093334.9157360403,1.826161618867279,30.05733292357992,-1.8652963570781476
3,cpu,599999,cachekiller,2194453.0,1.3548966089484316,2153994.717706237,1.7829808943301586,31.595347021642763,-1.8436613722765085
3,cpu,1199999,cachekiller,2348953.0,1.2241491258193649,2301045.922426095,1.6030340905488636,30.950883085906554,-2.0395077114742084
3,cpu,299999,cacherate-0,1721114.0,1.0025585415287177,1714905.012182741,1.026254779740994,2.3635765125639323,-0.36075401264872864
3,cpu,399999,cacherate-0,1757727.0,0.7267789215281641,1754369.984210526,0.7553576979213613,3.9322516857128864,-0.1909861878138013
3,cpu,599999,cacherate-0,1839503.0,0.4612787528510138,1832231.2118712277,0.4794693205063919,3.9435086795019623,-0.39531265394904413
3,cpu,1199999,cacherate-0,2074366.0,0.1869077895542322,2072635.187887888,0.2077328262038793,11.141877339255899,-0.08343812577491455
3,cpu,299999,cacherate-100,2055542.4575424576,1.4460298559280016,2022491.3946679337,1.856557734164329,28.390000147878524,-1.607899790794822
3,cpu,399999,cacherate-100,2131404.0,1.3156477678809604,2091830.8880324543,1.4492954589625775,10.158318536645709,-1.8566687482779287
3,cpu,599999,cacherate-100,2200044.0,0.9531564626151624,2154163.255085599,1.4697628323709282,54.19953491563808,-2.085446696266114
3,cpu,1199999,cacherate-100,2352268.0,0.9713779031451116,2301667.3795918366,1.4271382454376869,46.918953047719306,-2.1511418090185046
3,cpu,299999,cacherate-20,1951612.0,1.1269190127501731,1929645.1753801976,1.1494670558997055,2.000857461309962,-1.1255733526849812
3,cpu,399999,cacherate-20,2050062.937062937,0.7664303355919871,2032822.9959485407,0.8208500848900847,7.1004169290955845,-0.8409469193709468
3,cpu,599999,cacherate-20,2240538.0,0.5287028418839966,2201557.02244898,0.6528525238895048,23.481939602047376,-1.7398043483761585
3,cpu,1199999,cacherate-20,2504256.0,0.4068607002141761,2433318.433639144,0.6187230611781821,52.0724564580652,-2.832680299492382
3,cpu,299999,cacherate-40,2091706.2937062937,1.0168992268041157,2043487.179159701,1.2811295967217875,25.983928687613233,-2.3052526395162842
3,cpu,399999,cacherate-40,2182834.0,0.7655193548596854,2130797.793515704,1.0480325148469174,36.90477036194791,-2.383882901049548
3,cpu,599999,cacherate-40,2256925.0,0.784915270470284,2203558.028282828,1.0455931595350727,33.210959051491365,-2.3645877340705534
3,cpu,1199999,cacherate-40,2405788.0,0.7887437568065441,2346605.4642201834,1.0142037990159505,28.584700704604778,-2.460006275690816
3,cpu,299999,cacherate-60,2069398.6013986007,1.0490448006616129,2033574.576045216,1.5224203937988523,45.12444014199301,-1.7311321912159912
3,cpu,399999,cacherate-60,2157994.0,1.0799885596592314,2110134.3746192893,1.4066947778610022,30.25089620438724,-2.217783060597513
3,cpu,599999,cacherate-60,2215162.0,1.0589568361918515,2169259.2775224773,1.3780356451478697,30.131427273605187,-2.0722061175445714
3,cpu,1199999,cacherate-60,2368910.0,1.0216363415894016,2316771.9976554536,1.3493975020627236,32.08197938254726,-2.200927951865895
3,cpu,299999,cacherate-80,2059483.5164835164,1.4268771330961367,2026548.2382400648,1.9051797172384504,33.520936950223565,-1.599200866617629
3,cpu,399999,cacherate-80,2140582.0,1.3546702648652094,2098050.371573604,1.7276706729592537,27.534405808424395,-1.986918904596779
3,cpu,599999,cacherate-80,2204562.0,1.0588564812759242,2159309.131663327,1.4419633527625193,36.18118963817934,-2.0526920239336834
3,cpu,1199999,cacherate-80,2359299.0,0.9450749908903536,2307891.6,1.4739311320573254,55.95917215719963,-2.178926876161093
3,cpu,299999,decrypt,1720322.0,0.9622272024396666,1715086.6,1.0,3.9255591054340186,-0.3043267481320303
3,cpu,399999,decrypt,1754619.0,0.7430013674247349,1753897.6,0.7491042464181238,0.8213819329218285,-0.04111433878237423
3,cpu,599999,decrypt,1826286.0,0.4762054056949899,1828204.6,0.4823358942261627,1.2873622302178036,0.10505473950958902
3,cpu,1199999,decrypt,2063997.0,0.2061991174336829,2063975.8,0.2173102126751043,5.388527060497682,-0.0010271332758697532
3,cpu,299999,encrypt,1719094.0,0.9655003834259384,1714094.3,1.0,3.5732369625421327,-0.29083342737511464
3,cpu,399999,encrypt,1753113.0,0.712084612775595,1753318.2999999998,0.7503677422930418,5.3762051349804,0.011710597092133464
3,cpu,599999,encrypt,1824115.0,0.4722595141934619,1826860.6,0.4827539461326619,2.222174805122287,0.15051682596766613
3,cpu,1199999,encrypt,2063247.0,0.2089472527674444,2063602.8,0.2172759499111068,3.9860285470860513,0.017244663387371777
3,cpu,299999,gzip-1,1725187.0,1.004180464117134,1727555.5758748266,1.0536752046271212,4.928869090627308,0.13729386291611506
3,cpu,399999,gzip-1,1771565.0,0.7562508894355151,1770676.3773700302,0.7735253379817785,2.2842219146555256,-0.05016031757061392
3,cpu,599999,gzip-1,1859301.0,0.4889842113567916,1860505.6293762573,0.4982601788282427,1.8969871124699376,0.06478936849156237
3,cpu,1199999,gzip-1,2111912.0,0.2245692953761588,2110632.6386386384,0.2407991684715767,7.227111377017274,-0.06057834613192095
3,cpu,299999,gzip-5,1725188.0,1.0017064892790566,1726377.4999999998,1.0287554237076495,2.7002854347145577,0.06894900729658258
3,cpu,399999,gzip-5,1768473.0,0.7531304421362596,1768688.6467889904,0.7661315827558777,1.7262800561799467,0.012193954275262212
3,cpu,599999,gzip-5,1856729.0,0.4997876275799329,1858947.1521126763,0.5055210101170508,1.1471637593111281,0.1194655823588847
3,cpu,1199999,gzip-5,2109559.0,0.2509070783733217,2108842.724120603,0.2587141090047903,3.1115226728887264,-0.033953820651475355
3,cpu,299999,gzip-9,1725081.0,1.001878511928728,1726516.7000000002,1.0318497201311527,2.991501249460567,0.08322507754709409
3,cpu,399999,gzip-9,1765604.0,0.7501194176081882,1768245.9164118243,0.7686758585135678,2.473798233959621,0.14963244373168003
3,cpu,599999,gzip-9,1856071.0,0.4997580850350627,1858614.6599394556,0.5120055803209966,2.450684771828086,0.13704540071234167
3,cpu,1199999,gzip-9,2110060.0,0.2503245893111217,2109385.920443102,0.2593664840186362,3.6120681281839864,-0.031945990014417315
3,cpu,299999,hash,1721634.0,0.9983105215613036,1718355.1994068115,1.0129588204675597,1.4673088773367757,-0.190447016798489
3,cpu,399999,hash,1756736.0,0.7397558924170838,1759786.098757764,0.7449220914483804,0.6983653775864471,0.1736230576343908
3,cpu,599999,hash,1828934.0,0.472055753009005,1834930.3567404428,0.4748316159886991,0.5880371040920602,0.3278607506035102
3,cpu,1199999,hash,2047690.0,0.195326436972852,2053097.3718718723,0.1979025276204409,1.3188643009685983,0.26407180148715576
3,cpu,299999,idle,1601582.0,0.0,1611400.0,0.0,0.0,0.613018877584788
3,cpu,399999,idle,1602942.0,0.0,1618454.0,0.0,0.0,0.9677206037398732
3,cpu,599999,idle,1611707.0,0.0,1621317.0,0.0,0.0,0.5962622238409339
3,cpu,1199999,idle,1622822.0,0.0,1636175.0,0.0,0.0,0.8228259168288328
4,cpu,299999,cachekiller,2077301.4256619145,1.8844268699348483,2159597.644002705,1.8844268699348483,0.0,3.961688820127169
4,cpu,399999,cachekiller,2163219.2893401016,1.826161618867279,2251628.5543147204,1.826161618867279,0.0,4.086930317711265
4,cpu,599999,cachekiller,2232174.0442655934,1.7829808943301586,2331553.9569416493,1.7829808943301586,0.0,4.45215788308984
4,cpu,1199999,cachekiller,2406845.0560652395,1.6030340905488636,2522669.563234794,1.6030340905488636,0.0,4.812295950571359
4,cpu,299999,cacherate-0,1742602.0304568529,1.026254779740994,1749406.6829103213,1.026254779740994,0.0,0.3904880365417948
4,cpu,399999,cacherate-0,1799684.2105263155,0.7553576979213613,1799675.3122807017,0.7553576979213613,0.0,-0.0004944337213019669
4,cpu,599999,cacherate-0,1900213.2796780684,0.4794693205063919,1902535.9491616369,0.4794693205063919,0.0,0.12223204144547516
4,cpu,1199999,cacherate-0,2216719.71971972,0.2077328262038793,2218121.917183851,0.2077328262038793,0.0,0.06325551451800643
4,cpu,299999,cacherate-100,2080861.788617886,1.856557734164329,2159521.859557245,1.856557734164329,0.0,3.7801679750967634
4,cpu,399999,cacherate-100,2161765.720081136,1.4492954589625775,2249623.1840432724,1.4492954589625775,0.0,4.064152888817148
4,cpu,599999,cacherate-100,2231055.387713998,1.4697628323709282,2331778.673447465,1.4697628323709282,0.0,4.51460265344066
4,cpu,1199999,cacherate-100,2406672.448979592,1.4271382454376869,2523498.1727891155,1.4271382454376869,0.0,4.854242789003406
4,cpu,299999,cacherate-20,2007503.0425963488,1.1494670558997055,2035726.9005069304,1.1494670558997055,0.0,1.405918562099865
4,cpu,399999,cacherate-20,2143268.537074148,0.8208500848900847,2170945.9945980543,0.8208500848900847,0.0,1.291366762733783
4,cpu,599999,cacherate-20,2347215.3061224488,0.6528525238895048,2394970.3632653058,0.6528525238895048,0.0,2.0345409736504902
4,cpu,1199999,cacherate-20,2557767.5840978594,0.6187230611781821,2699032.9115188587,0.6187230611781821,0.0,5.52299310927519
4,cpu,299999,cacherate-40,2122233.977619532,1.2811295967217875,2187516.238879601,1.2811295967217875,0.0,3.0761104547621465
4,cpu,399999,cacherate-40,2212767.9837892605,1.0480325148469174,2301579.0580209387,1.0480325148469174,0.0,4.013573717728571
4,cpu,599999,cacherate-40,2291207.07070707,1.0455931595350727,2397638.37104377,1.0455931595350727,0.0,4.645206524430594
4,cpu,1199999,cacherate-40,2461192.660550459,1.0142037990159505,2583415.6189602446,1.0142037990159505,0.0,4.966005318025365
4,cpu,299999,cacherate-60,2091955.2390640893,1.5224203937988523,2174299.4347269544,1.5224203937988523,0.0,3.936231240765208
4,cpu,399999,cacherate-60,2184362.436548224,1.4066947778610022,2274027.832825719,1.4066947778610022,0.0,4.10487722995209
4,cpu,599999,cacherate-60,2250806.193806194,1.3780356451478697,2351906.703363303,1.3780356451478697,0.0,4.491746549983708
4,cpu,1199999,cacherate-60,2427670.744138634,1.3493975020627236,2543637.663540605,1.3493975020627236,0.0,4.77688004775613
4,cpu,299999,cacherate-80,2084846.6195761857,1.9051797172384504,2164930.9843200864,1.9051797172384504,0.0,3.8412593037746112
4,cpu,399999,cacherate-80,2170061.92893401,1.7276706729592537,2257915.8287648056,1.7276706729592537,0.0,4.048451275026581
4,cpu,599999,cacherate-80,2238289.579158317,1.4419633527625193,2338639.842217769,1.4419633527625193,0.0,4.483345854524674
4,cpu,1199999,cacherate-80,2415250.0,1.4739311320573254,2531797.133333333,1.4739311320573254,0.0,4.825468723044523
4,cpu,299999,decrypt,1743032.0,0.99193979312336,1749648.7999999998,1.0,0.8125701713468421,0.37961437311534235
4,cpu,399999,decrypt,1797464.0,0.7433522479940389,1799045.4666666668,0.7491042464181238,0.7737917574887109,0.0879832178372858
4,cpu,599999,decrypt,1897750.0,0.4813726978600986,1897167.1333333328,0.4823358942261627,0.2000936842379875,-0.03071356430863725
4,cpu,1199999,decrypt,2204786.0,0.2173102126751043,2206576.0666666664,0.2173102126751043,0.0,0.08119004142199825
4,cpu,299999,encrypt,1741377.0,0.9897324801758544,1748325.7333333334,1.0,1.037403543866856,0.39903670103219435
4,cpu,399999,encrypt,1797375.0,0.7295226790902946,1798273.0666666664,0.7503677422930418,2.8573564332147683,0.049965458886788695
4,cpu,599999,encrypt,1896860.0,0.4827539461326619,1895375.1333333328,0.4827539461326619,0.0,-0.07828024559889309
4,cpu,1199999,encrypt,2204811.0,0.2172759499111068,2206078.7333333334,0.2172759499111068,0.0,0.057498503651033823
4,cpu,299999,gzip-1,1762229.4589178355,1.0536752046271212,1766274.1011664355,1.0536752046271212,0.0,0.22951847888661392
4,cpu,399999,gzip-1,1820865.4434250763,0.7735253379817785,1821417.1698267069,0.7735253379817785,0.0,0.030300229136797183
4,cpu,599999,gzip-1,1940095.573440644,0.4982601788282427,1940235.1725016767,0.4982601788282427,0.0,0.007195473405734673
4,cpu,1199999,gzip-1,2269596.5965965968,0.2407991684715767,2268785.184851518,0.2407991684715767,0.0,-0.03575136419818503
4,cpu,299999,gzip-5,1759307.0,1.0287554237076495,1764703.333333333,1.0287554237076495,0.0,0.30673062366790005
4,cpu,399999,gzip-5,1818440.3669724767,0.7661315827558777,1818766.8623853205,0.7661315827558777,0.0,0.017954694515902665
4,cpu,599999,gzip-5,1938563.38028169,0.5055210101170508,1938157.2028169015,0.5055210101170508,0.0,-0.02095249858323052
4,cpu,1199999,gzip-5,2267812.060301508,0.2587141090047903,2266398.632160804,0.2587141090047903,0.0,-0.06232562942257824
4,cpu,299999,gzip-9,1759887.0,1.0318497201311527,1764888.9333333336,1.0318497201311527,0.0,0.284219005727844
4,cpu,399999,gzip-9,1819304.7910295613,0.7686758585135678,1818176.5552157655,0.7686758585135678,0.0,-0.062014667325607536
4,cpu,599999,gzip-9,1938516.6498486376,0.5120055803209966,1937713.8799192735,0.5120055803209966,0.0,-0.04141155710098091
4,cpu,1199999,gzip-9,2268757.3011077545,0.2593664840186362,2267122.893924136,0.2593664840186362,0.0,-0.07203975422228993
4,cpu,299999,hash,1745209.62888666,1.0129588204675597,1754006.932542415,1.0129588204675597,0.0,0.5040829199049953
4,cpu,399999,hash,1806720.4968944096,0.7449220914483804,1806896.7983436852,0.7449220914483804,0.0,0.009758092055667822
4,cpu,599999,hash,1907773.641851107,0.4748316159886991,1906134.808987257,0.4748316159886991,0.0,-0.08590289895501785
