howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel
1,cpu,cacherate-80,599999,1873000.0,1885000.0,1898000.0,1923000.0,1868133.0,1685000.0,2.194680616,2.197644593,2.200541242,2.205287476,2.195356720171111,2.179718068,0.9441827108790402
1,cpu,cacherate-80,1199999,1948000.0,1960000.0,1973000.0,2061000.0,1950701.0,1761000.0,1.1049959404749998,1.1053265963,1.1056730143750002,1.947421851,1.189431671908,1.1044015524,0.511552774120441
1,cpu,decrypt,299999,1635000.0,1648000.0,1648000.0,1661000.0,1645622.0,1635000.0,16.108171823,16.108279024,16.127263111,16.1895209195,16.1255116555,16.0943234,1.0
1,cpu,decrypt,399999,1648000.0,1660000.0,1673000.0,1686000.0,1660141.0,1648000.0,12.075650885,12.078688479,12.080632253,12.090704779,12.079689256799998,12.072769888,0.7491042464181238
1,cpu,decrypt,599999,1685000.0,1698000.0,1698000.0,1710000.0,1695606.0,1673000.0,7.3082447522,7.992077711,8.0897553205,8.1920437213,7.777913084210001,7.1104077341,0.4823358942261627
1,cpu,decrypt,1199999,1773000.0,1773000.0,1785000.0,1798000.0,1778573.0,1648000.0,3.1060905777,3.1063064192,3.933440809,4.1873940705,3.379697388368,3.1056454902,0.20958698617263857
1,cpu,encrypt,299999,1635000.0,1648000.0,1648000.0,1673000.0,1646125.0,1635000.0,16.047470228,16.05229365,16.056984599,16.075250295,16.055504117199998,16.045521814,1.0
1,cpu,encrypt,399999,1648000.0,1660000.0,1673000.0,1711000.0,1660118.0,1648000.0,12.042536707,12.047100232,12.048386191,12.057246327,12.0475323758,12.042392422,0.7503677422930418
1,cpu,encrypt,599999,1685000.0,1698000.0,1698000.0,1710000.0,1692255.0,1673000.0,7.112910534725,7.58362608925,8.06124126725,8.071158547,7.58723480987,7.1118925665,0.4725628516230717
1,cpu,encrypt,1199999,1773000.0,1773000.0,1785000.0,1811000.0,1778657.0,1635000.0,3.1073913016,3.1076061761,3.923298975,4.1883884089,3.377693880432,3.1068226889,0.21037607139432837
1,cpu,gzip-1,299999,1648000.0,1660000.0,1660000.0,1698000.0,1655986.013986014,1635000.0,19.060274809,19.075685759,19.104279056,19.242760643,19.1080842402,19.057420934,1.0
1,cpu,gzip-1,399999,1660000.0,1660000.0,1673000.0,1710000.0,1664791.0,1648000.0,14.174739446,14.254148084,14.257965886,14.372226123,14.24581889218,14.1700149219,0.745538836499859
1,cpu,gzip-1,599999,1698000.0,1698000.0,1710000.0,1773000.0,1703237.0,1685000.0,9.150856202175,9.464945696,9.485804193,9.505892652,9.35025710368,9.149603012,0.48933514140620793
1,cpu,gzip-1,1199999,1798000.0,1798000.0,1798000.0,1986000.0,1798080.0,1773000.0,4.1265109163,4.12724500515,4.27795408195,4.737103769,4.278245109775001,4.1256001583,0.223897124169797
1,cpu,gzip-5,299999,1648000.0,1660000.0,1660000.0,1698000.0,1656767.0,1635000.0,20.16439012,20.181926322,20.1821804042,20.23465609,20.18458118044,20.159752966,1.0
1,cpu,gzip-5,399999,1660000.0,1660000.0,1673000.0,1710000.0,1664686.0,1648000.0,15.058494553,15.063757738,15.066044807,15.1925004708,15.08608023856,15.049603624,0.7474061563972041
1,cpu,gzip-5,599999,1698000.0,1698000.0,1710000.0,1786000.0,1703125.0,1685000.0,9.101480799475,10.0027173785,10.0073288065,10.017970328,9.64558203071,9.1002369985,0.47786882197274005
1,cpu,gzip-5,1199999,1785000.0,1798000.0,1798000.0,1961000.0,1797566.0,1773000.0,4.100378367725,4.100461259999999,4.10109637825,4.976993508,4.1445853363800005,4.1002465591,0.2053342251359834
1,cpu,gzip-9,299999,1648000.0,1660000.0,1660000.0,1698000.0,1656400.0,1635000.0,20.187365785,20.192745233,20.193301299,20.21863778,20.1892758802,20.154329304,1.0
1,cpu,gzip-9,399999,1660000.0,1660000.0,1673000.0,1723000.0,1664638.0,1648000.0,15.056954499,15.062177461,15.063662579,15.1923172325,15.083059916899998,15.040187813,0.7470827585100384
1,cpu,gzip-9,599999,1698000.0,1698000.0,1710000.0,1773000.0,1703397.0,1685000.0,9.3266792206,10.006146917,10.0216460675,10.028682278,9.74115745638,9.1004549403,0.4824916710328048
1,cpu,gzip-9,1199999,1785000.0,1798000.0,1798000.0,1961000.0,1796974.0,1773000.0,4.100428044675,4.1006565875,4.101149269675,5.001594805,4.145866993485,4.1003174771,0.2053499599532903
1,cpu,hash,299999,1648000.0,1648000.0,1660000.0,1686000.0,1649290.0,1635000.0,11.154732185,11.1566060833,11.442640326,11.446858218,11.27105223552,11.1544243653,1.0
1,cpu,hash,399999,1660000.0,1661000.0,1673000.0,1710000.0,1664595.0,1648000.0,8.1452605751,8.345287387599999,8.547842801,8.6393449,8.355394992139999,8.144661905,0.7413145478829836
1,cpu,hash,599999,1685000.0,1698000.0,1710000.0,1773000.0,1697059.0,1673000.0,5.1317425843,5.1318807481,5.678903645,5.742704375,5.318632713726667,5.1306325764,0.47188431058507
1,cpu,hash,1199999,1773000.0,1785000.0,1786000.0,1948000.0,1785235.0,1760000.0,2.11409363925,2.11414386505,2.114206197225,2.859785742,2.2016364973529403,2.1112927902,0.19533548876782098
1,cpu,idle,299999,1598000.0,1610000.0,1623000.0,1648000.0,1611400.0,1585000.0,2.00442389375,2.004480607,2.004538683,2.004999694,2.00451261902,2.004335908,1.0
1,cpu,idle,399999,1610000.0,1623000.0,1623000.0,1660000.0,1618454.0,1585000.0,2.0034120385,2.0034619955,2.0035211985,2.003916436,2.00348368042,2.003342978,0.9994866888887418
1,cpu,idle,599999,1610000.0,1623000.0,1623000.0,1698000.0,1621317.0,1610000.0,2.002390338,2.0024247115,2.00245350225,2.00255905,2.0024260436000003,2.002320396,0.9989590609706314
1,cpu,idle,1199999,1623000.0,1635000.0,1648000.0,1798000.0,1636175.0,1610000.0,2.00140256475,2.001425887,2.00146021,2.001604174,2.00143256438,2.001360631,0.9984634396357623
2,cpu,cachekiller,299999,1998000.0,2010000.0,2023000.0,2036000.0,1970800.1998002,1660000.0,3.03577101325,3.0485232245,3.06395858725,3.1952358399,3.052760407395,3.014613802,1.3101197580391197
2,cpu,cachekiller,399999,2048000.0,2060000.0,2073000.0,2136000.0,2020843.0,1698000.0,2.121219133675,2.12224973,2.1247530134,2.79971718,2.2534626218085707,2.1191994962,0.9670938792583872
2,cpu,cachekiller,599999,2085000.0,2098000.0,2111000.0,2135000.0,2077299.0,1723000.0,2.1407779435,2.1427506323500003,2.5852251762500003,2.610634118,2.320759671611429,2.1385066733,0.9959750172575865
2,cpu,cachekiller,1199999,2198000.0,2198000.0,2211000.0,2260000.0,2192740.0,1923000.0,2.16121388215,2.3812772105,2.4002598375,2.430827322,2.30196374309375,2.158249666,0.9879085744204577
2,cpu,cacherate-0,299999,1685000.0,1685000.0,1698000.0,1711000.0,1686220.0,1673000.0,11.11192325945,11.11597356195,11.12003038075,11.1208223129,11.11587014017,11.1101368972,0.9866061414776942
2,cpu,cacherate-0,399999,1698000.0,1710000.0,1710000.0,1748000.0,1706176.0,1698000.0,8.111166662275,8.116073364550001,8.116266122575,8.892732507,8.188555590890001,8.1106317328,0.7267878388223084
2,cpu,cacherate-0,599999,1748000.0,1760000.0,1761000.0,1848000.0,1759104.0,1748000.0,5.1089644276,5.1102090893,5.111590695575,5.111843229,5.110288539523333,5.1087526982,0.45357151480178143
2,cpu,cacherate-0,1199999,1923000.0,1923000.0,1935000.0,2098000.0,1929313.0,1898000.0,2.1052381917250003,2.10608600295,2.10615001605,2.948678974,2.175377953815,2.1050512696,0.1930790142566595
2,cpu,cacherate-100,299999,1923000.0,2010000.0,2023000.0,2036000.0,1963790.2097902093,1660000.0,2.117147554225,2.11899180095,2.119926707925,2.840068842,2.2484700884814286,2.1162581793,0.9733156328405542
2,cpu,cacherate-100,399999,2048000.0,2060000.0,2073000.0,2098000.0,2019524.0,1673000.0,2.144041147075,2.14589123565,2.55809436,2.578640411,2.3280546207257142,2.1424499953,1.0077661108622484
2,cpu,cacherate-100,599999,2085000.0,2098000.0,2111000.0,2135000.0,2073083.0,1748000.0,2.162750038375,2.3664142405,2.3801506205000003,2.401309202,2.29412975738625,2.1600756264,0.9930807476904481
2,cpu,cacherate-100,1199999,2198000.0,2198000.0,2211000.0,2248000.0,2191643.0,1898000.0,2.18068298765,2.1866936185,2.2036889135,2.230165182,2.191194754457777,2.161038425,0.9485223397178358
2,cpu,cacherate-20,299999,1836000.0,1848000.0,1860000.0,1873000.0,1842708.291708292,1673000.0,8.77787257105,9.0575645715,9.1123904215,9.1919087391,8.838249702964998,8.1000319387,1.0908563597675653
2,cpu,cacherate-20,399999,1923000.0,1935000.0,1935000.0,1948000.0,1919892.0,1698000.0,6.114980466175,6.1195936692,6.28664488065,6.865824944,6.292112828855,6.1133296578,0.7766007440849906
2,cpu,cacherate-20,599999,2036000.0,2048000.0,2061000.0,2085000.0,2037692.0,1748000.0,4.128649736025,4.131903384099999,4.67566863,4.724723061,4.314325598355,4.1275600611,0.5324933867273197
2,cpu,cacherate-20,1199999,2285000.0,2310000.0,2314000.0,2336000.0,2291674.0,1898000.0,3.17536870355,3.2800249105,3.32137842975,3.371970487,3.2684590600466668,3.1627565766,0.40340785473573143
2,cpu,cacherate-40,299999,1961000.0,1973000.0,1973000.0,1998000.0,1943676.0,1685000.0,4.162507201175,4.371599378,4.4227970735,4.436539327,4.30975047863,4.1563058063,1.0171180012586296
2,cpu,cacherate-40,399999,2060000.0,2060000.0,2073000.0,2098000.0,2036502.0,1685000.0,3.152281398625,3.4441728175,3.4814206685,3.514089378,3.32908795024,3.1481718583,0.7856778017085285
2,cpu,cacherate-40,599999,2123000.0,2123000.0,2135000.0,2148000.0,2102852.0,1735000.0,3.15500001875,3.179034145,3.186106876075,3.219694353,3.173110919725,3.12749134,0.7488666112912808
2,cpu,cacherate-40,1199999,2210000.0,2223000.0,2236000.0,2261000.0,2217942.0,1960000.0,2.106112223825,2.10729243295,2.1084830432,2.1099919112,2.1070382885516667,2.1002530912,0.4972692927940306
2,cpu,cacherate-60,299999,1998000.0,2023000.0,2023000.0,2048000.0,1975180.0,1673000.0,3.1924225755,3.218948708,3.24082649375,3.266390429,3.21668149219,3.1722241545,1.0562134482960137
2,cpu,cacherate-60,399999,2048000.0,2061000.0,2073000.0,2085000.0,2023725.0,1685000.0,2.10235400875,2.10336305335,2.104797300225,2.967322177,2.1319930252866666,2.1008344342,0.7000505677818818
2,cpu,cacherate-60,599999,2098000.0,2098000.0,2110000.0,2211000.0,2081826.0,1736000.0,2.1221798542,2.1233728847,2.5890368802,2.801583367,2.288996777514286,2.1193641447,0.7516035346946381
2,cpu,cacherate-60,1199999,2198000.0,2211000.0,2211000.0,2261000.0,2199723.0,1885000.0,2.1453376989,2.1477898599,2.53702908025,2.570358153,2.326859653401428,2.1423250208,0.7640359992704003
2,cpu,cacherate-80,299999,2010000.0,2010000.0,2023000.0,2036000.0,1971683.3166833168,1673000.0,2.101821674875,2.10337976305,2.10474236165,2.955210426,2.11756006266,2.1010076766,0.9107237935599249
2,cpu,cacherate-80,399999,2048000.0,2060000.0,2073000.0,2098000.0,2019486.0,1686000.0,2.1286404965,2.13013831615,2.6910300005,2.726901824,2.3099359802728565,2.1270931829,0.9934611517899772
2,cpu,cacherate-80,599999,2098000.0,2098000.0,2111000.0,2136000.0,2079057.0,1723000.0,2.149309834775,2.15184951105,2.5029211495,2.52698876,2.3218227729425003,2.1467172397,0.9985734435753444
2,cpu,cacherate-80,1199999,2198000.0,2198000.0,2211000.0,2260000.0,2194659.0,1936000.0,2.170500814375,2.295131108,2.311258244,2.333064113,2.2651218640412503,2.1659499064,0.9741874213021554
2,cpu,decrypt,299999,1685000.0,1685000.0,1698000.0,1698000.0,1686075.0,1610000.0,15.1043942918,16.1196679725,16.130637028,16.1958750564,15.72856420303,15.1003896154,0.9753838848062468
2,cpu,decrypt,399999,1710000.0,1710000.0,1723000.0,1748000.0,1712561.0,1648000.0,11.326594536975,12.043236866,12.10107303525,12.119471504,11.7818786961,11.101057045,0.7306359604460366
2,cpu,decrypt,599999,1748000.0,1760000.0,1773000.0,1786000.0,1758291.0,1623000.0,7.1132169081250005,7.57721799535,8.0580159065,8.10421543,7.590871335940001,7.109206045,0.47073677400809477
2,cpu,decrypt,1199999,1923000.0,1923000.0,1935000.0,1960000.0,1925025.0,1610000.0,3.106214265575,3.10765189465,3.108176551375,4.141480355,3.3441151531820004,3.1054884455,0.20738040594460197
2,cpu,encrypt,299999,1685000.0,1685000.0,1698000.0,1698000.0,1686014.0,1648000.0,15.109404978225,15.59195499225,16.0944404315,16.10023349,15.59982303789,15.1030714344,0.9716183885611019
2,cpu,encrypt,399999,1710000.0,1710000.0,1723000.0,1735000.0,1712113.0,1648000.0,11.103383442175002,11.5854561825,12.07869049425,12.087178477,11.59061520651,11.1032880159,0.7219091423042372
2,cpu,encrypt,599999,1748000.0,1760000.0,1773000.0,1798000.0,1758283.0,1623000.0,7.1167594506,7.941577435499999,8.04191157575,8.079104181,7.654578558014999,7.1125405543,0.4767572853607739
2,cpu,encrypt,1199999,1923000.0,1923000.0,1935000.0,1960000.0,1924193.0,1623000.0,3.107710217275,3.1090790393,3.9184751405,4.1896161246,3.4289660291820003,3.107294941,0.21356950265476904
2,cpu,gzip-1,299999,1698000.0,1698000.0,1698000.0,1735000.0,1697545.4545454546,1673000.0,18.329603075875,19.1224986715,19.1808415141,19.199124212,18.83163678488,18.1009544417,0.9855324347619107
2,cpu,gzip-1,399999,1710000.0,1723000.0,1723000.0,1773000.0,1721908.0,1710000.0,14.183659042225,14.2102243605,14.306726238,14.355158187,14.23799310226,14.1670488085,0.745129282626136
2,cpu,gzip-1,599999,1773000.0,1785000.0,1785000.0,1861000.0,1781767.0,1760000.0,9.149575544225002,9.4465865065,9.531328571,10.1774691276,9.40787805516,9.1424376611,0.49235066880056466
2,cpu,gzip-1,1199999,1935000.0,1948000.0,1948000.0,2123000.0,1947062.0,1923000.0,4.124720476425,4.1259765234,4.734042034250001,4.814962357,4.29933455396,4.1204562773,0.22500081640392638
2,cpu,gzip-5,299999,1685000.0,1698000.0,1698000.0,1736000.0,1697108.0,1673000.0,20.01818415575,20.09971915565,20.21392858245,20.460597986,20.04838431315,19.1011492424,0.9932524303540178
2,cpu,gzip-5,399999,1710000.0,1723000.0,1723000.0,1773000.0,1721510.0,1710000.0,15.00987494675,15.05621389,15.120892287,15.130536521,14.882780923360002,14.1003256288,0.7373341458173162
2,cpu,gzip-5,599999,1773000.0,1785000.0,1785000.0,1861000.0,1780953.0,1760000.0,9.329372125225,10.014280169,10.06034974175,10.1645992477,9.784886617207144,9.1007747502,0.4847703566269313
2,cpu,gzip-5,1199999,1935000.0,1948000.0,1948000.0,2098000.0,1945468.0,1935000.0,4.1008085666500005,5.005472383,5.0174934135,5.116889395,4.70509567622,4.1000390373,0.2331034582367012
2,cpu,gzip-9,299999,1685000.0,1698000.0,1698000.0,1723000.0,1696988.0,1673000.0,20.0043919975,20.0950449141,20.17048450255,20.271675219,19.92610356395,19.1001959722,0.9869647471354781
2,cpu,gzip-9,399999,1710000.0,1723000.0,1723000.0,1786000.0,1721895.0,1710000.0,14.328686938325,15.08934008,15.15789517675,15.1903812631,14.8174230265,14.1007569689,0.7339254322158094
2,cpu,gzip-9,599999,1773000.0,1773000.0,1785000.0,1873000.0,1780235.0,1760000.0,9.1015391731,9.1028901415,10.0647175785,10.1949940236,9.55501403335333,9.1006587287,0.47327175526508664
2,cpu,gzip-9,1199999,1935000.0,1948000.0,1948000.0,2123000.0,1945838.0,1923000.0,4.101671368850001,5.004663842,5.0247085705,5.195642978,4.73699995302,4.100016089,0.23462951227813297
2,cpu,hash,299999,1685000.0,1698000.0,1698000.0,1748000.0,1694260.7392607392,1673000.0,11.156499194625,11.1657776642,11.282070717325,11.43006675,11.21846635133,11.1431500868,0.9953344299102546
2,cpu,hash,399999,1710000.0,1723000.0,1723000.0,1761000.0,1718088.0,1698000.0,8.145964076599999,8.15280897055,8.485397749499999,8.547290261,8.309655824905,8.1361176703,0.7372564381094475
2,cpu,hash,599999,1760000.0,1761000.0,1773000.0,1836000.0,1767174.0,1748000.0,5.13215475175,5.13490344615,5.6477006225,5.687515921,5.3088756346866655,5.1248528659,0.47101863461834415
2,cpu,hash,1199999,1910000.0,1911000.0,1923000.0,2086000.0,1915975.0,1898000.0,2.1146997181,2.11474943155,2.115033959,2.859507844,2.230569726351429,2.1131897677,0.19790252762044092
2,cpu,idle,299999,1610000.0,1610000.0,1623000.0,1661000.0,1612692.0,1585000.0,2.00434395125,2.004478907,2.00463529,2.005169941,2.0045279759800003,2.004212355,1.0000076611939752
2,cpu,idle,399999,1610000.0,1623000.0,1623000.0,1660000.0,1616637.0,1585000.0,2.00328327025,2.003445729,2.00351732625,2.1996483384,2.005381127784,2.003204625,1.0004332767754909
2,cpu,idle,599999,1610000.0,1610000.0,1623000.0,1698000.0,1615345.0,1585000.0,2.0022590975,2.0024348275,2.002485083,2.002649729,2.00239691671,2.002189893,0.998944530311296
2,cpu,idle,1199999,1610000.0,1623000.0,1635000.0,1785000.0,1622826.0,1610000.0,2.0012496365000003,2.0014397285,2.001484128,2.00164894,2.00139217088,2.001224057,0.9984432883532927
3,cpu,cachekiller,299999,2086000.0,2098000.0,2098000.0,2110000.0,2054924.075924076,1685000.0,3.11646408165,3.1183437579,3.11994880835,3.850198591,3.239729169052,3.114391529,1.390359094277094
3,cpu,cachekiller,399999,2148000.0,2161000.0,2185000.0,2223000.0,2133124.0,1710000.0,3.17096854305,3.288758763,3.3330530745,3.385234373,3.2717950519137937,3.1620973787,1.40412045812158
3,cpu,cachekiller,599999,2198000.0,2211000.0,2235000.0,2273000.0,2194453.0,1686000.0,3.129677588,3.1547368980000003,3.182873542375,3.241047507,3.157096668858889,3.087240289,1.3548966089484316
3,cpu,cachekiller,1199999,2335000.0,2348000.0,2361000.0,2423000.0,2348953.0,1998000.0,3.0009990715,3.052482671,3.099979728,3.1910023138,2.8524369326677776,2.1000366285,1.2241491258193649
3,cpu,cacherate-0,299999,1710000.0,1723000.0,1723000.0,1748000.0,1721114.0,1698000.0,11.1117153409,11.1206094146,11.45233660115,11.798119595,11.295602254066663,11.1106512956,1.0025585415287175
3,cpu,cacherate-0,399999,1748000.0,1760000.0,1760000.0,1798000.0,1757727.0,1735000.0,8.111073990775001,8.1166413618,8.117118078125,8.895090053,8.188455121736666,8.1103504157,0.7267789215281641
3,cpu,cacherate-0,599999,1835000.0,1835000.0,1848000.0,1923000.0,1839503.0,1810000.0,5.1089057635,5.1117016648,5.1118220099,5.91510164,5.197124262202221,5.1083580058,0.46127875285101383
3,cpu,cacherate-0,1199999,2070000.0,2073000.0,2085000.0,2223000.0,2074366.0,2048000.0,2.1052764716,2.1061635977,2.1061929836,2.106256861,2.1058481490488887,2.1046647239,0.18690778955423226
3,cpu,cacherate-100,299999,2086000.0,2098000.0,2098000.0,2110000.0,2055542.4575424576,1685000.0,3.1483769198,3.488572129,3.5185482585,3.555937989,3.340493842286666,3.1448103525,1.4460298559280016
3,cpu,cacherate-100,399999,2148000.0,2173000.0,2185000.0,2223000.0,2131404.0,1723000.0,3.02270751075,3.042840417,3.0701280115000005,3.1937102143,3.039296352843333,2.1002976776,1.3156477678809604
