[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  32720       tick          3544        135921       2361438 
      2  32720       tick          1583        128426       2319565 
      3  32720       tick          1910        128322       2317438 
      4  32720       tick          1755        128598       2322498 
      5  32720       tick          4407        121583       2197475 
      6  32720       tick          3066        123977       2243427 
      7  32720       tick          1421        128256       2320913 
      8  32720       tick          1604        128460       2324552 
      9  32720       tick          1529        128350       2322457 
     10  32720       tick          1567        128384       2323332 
     11  32720       tick          1745        128254       2320688 
     12  32720       tick          1574        128510       2325433 
     13  32720       tick          1510        128488       2324999 
     14  32720       tick          1637        128438       2324145 
     15  32720       tick          1461        128464       2324646 
     16  32720       tick          1600        128413       2323871 
     17  32720       tick          1607        128513       2325459 
     18  32720       tick          1422        128521       2325700 
     19  32720       tick          1433        128537       2326136 
     20  32720       tick          1480        128484       2325182 
     21  32720       tick          1486        128577       2326527 
     22  32720       tick          1438        128457       2324447 
     23  32720       tick          1468        128476       2324756 
     24  32720       exit           940         17149        307415 
