,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,24.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,4.280833333333333,1000000.0,1000000.0,1000000.0,1000000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,25399.122807017542,25320.175438596492,25506.57894736842,23951.754385964912,255.0,24260.964912280702,67982.6447368421,914986.2938596491,61743.962719298244,48561.0,1021480.2631578947,49016.84210526316,173449.88815789475,1100350.8771929825,190182.76754385966,230584.02192982455,1225997.8070175438,281900.7763157895
std,0.09730796770927923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.6427961111375,648.3358001938456,642.7623476152415,620.0648610015351,0.0,707.7982816857887,8947.05035739078,193.87226236896134,8182.949880846958,180.24681491142718,485.10193427740126,18.627914276252206,5328.870401979224,586.2146198191289,5864.824353882164,15886.6862063584,844.0129250319425,19524.19702972058
min,4.06,1000000.0,1000000.0,1000000.0,1000000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,23000.0,24000.0,24000.0,22000.0,255.0,22000.0,64116.0,913750.0,58432.0,48032.0,1021250.0,49008.0,79971.0,1098750.0,87058.0,66248.0,1217500.0,80322.0
25%,4.29,1000000.0,1000000.0,1000000.0,1000000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,25000.0,25000.0,25000.0,24000.0,255.0,24000.0,65760.0,915000.0,59475.0,48488.0,1021250.0,49008.0,173240.0,1100000.0,190300.0,232960.0,1226250.0,284432.0
50%,4.31,1000000.0,1000000.0,1000000.0,1000000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,26000.0,25000.0,26000.0,24000.0,255.0,24000.0,66308.0,915000.0,60390.0,48488.0,1021250.0,49008.0,173484.0,1100000.0,190300.0,233961.0,1226250.0,285658.0
75%,4.34,1000000.0,1000000.0,1000000.0,1000000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,26000.0,26000.0,26000.0,24000.0,255.0,25000.0,66856.0,915000.0,60390.0,48792.0,1021250.0,49008.0,173728.0,1101250.0,190473.0,234507.0,1226250.0,286884.0
max,4.35,1000000.0,1000000.0,1000000.0,1000000.0,200000.0,200000.0,200000.0,200000.0,-1.0,-1.0,-1.0,-1.0,26000.0,26000.0,26000.0,25000.0,255.0,25000.0,126588.0,916250.0,115290.0,48944.0,1022500.0,49056.0,186233.0,1102500.0,204600.0,235235.0,1226250.0,288110.0
