[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  26143       tick          2950         97819       1679468 
      2  26143       tick          1366         89747       1623217 
      3  26143       tick          1178         89928       1627103 
      4  26143       tick          1229         89931       1627378 
      5  26143       tick          1021         89957       1627684 
      6  26143       tick          1231         89838       1625631 
      7  26143       tick          1127         89974       1628186 
      8  26143       tick          1137         90015       1628587 
      9  26143       tick          1157         89901       1626684 
     10  26143       tick          1149         89947       1627582 
     11  26143       tick          1108         88203       1595808 
     12  26143       tick          1321         91696       1658889 
     13  26143       tick          1292         89959       1627858 
     14  26143       tick          1206         90040       1629240 
     15  26143       tick          1141         90020       1628964 
     16  26143       tick          1122         89742       1623539 
     17  26143       tick          1220         90045       1629356 
     18  26143       tick          1178         89986       1628307 
     19  26143       tick          1229         89834       1625423 
     20  26143       tick          1114         90030       1629075 
     21  26143       tick          1130         89983       1628083 
     22  26143       tick          1197         89936       1627356 
     23  26143       tick          1106         89991       1628464 
     24  26143       tick          1233         90018       1628816 
     25  26143       tick          1138         89978       1628280 
     26  26143       tick          1199         89988       1628180 
     27  26143       tick          1171         89976       1628151 
     28  26143       tick          1235         89770       1624236 
     29  26143       tick          1201         89987       1628265 
     30  26143       tick          1178         89994       1628515 
     31  26143       tick          1226         89893       1626410 
     32  26143       tick          1062         89964       1627978 
     33  26143       exit          1751         80300       1450882 
