,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.9230000000000005,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,45947.599,0.0,0.0,0.0,4168324.983,830491.0,5017965.0,45947.112
std,0.009486832980505113,0.0,0.0,0.0,0.0,0.0,892.1844289463105,0.0,0.0,0.0,74659.59802761031,14931.271274136769,2872.6341617106464,892.1515655267729
min,2.91,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,42842.0,0.0,0.0,0.0,3103000.0,618000.0,5010000.0,42842.0
25%,2.92,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,45277.0,0.0,0.0,0.0,4171000.0,831000.0,5019000.0,45277.0
50%,2.92,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,46251.0,0.0,0.0,0.0,4175000.0,832000.0,5019000.0,46251.0
75%,2.92,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,46738.0,0.0,0.0,0.0,4179000.0,833000.0,5019000.0,46738.0
max,2.94,100000.0,1500000.0,1500000.0,1500000.0,1500000.0,48199.0,0.0,0.0,0.0,4210000.0,838000.0,5019000.0,48199.0
