,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,3.5913333333333335,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45975.08208208208,0.0,0.0,0.0,4444284.284284284,885598.5985985986,5017936.936936937,45975.08208208208
std,0.013020130933435686,0.0,0.0,0.0,0.0,0.0,1103.4167509703273,0.0,0.0,0.0,113287.89678681489,22688.754862982303,2906.18630936775,1102.3393685413498
min,3.57,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,41868.0,0.0,0.0,0.0,3022000.0,601000.0,5010000.0,41868.0
25%,3.58,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,45277.0,0.0,0.0,0.0,4465000.0,890000.0,5019000.0,45277.0
50%,3.59,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46251.0,0.0,0.0,0.0,4469000.0,891000.0,5019000.0,46251.0
75%,3.6,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46738.0,0.0,0.0,0.0,4473000.0,892000.0,5019000.0,46738.0
max,3.61,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,48199.0,0.0,0.0,0.0,4488000.0,894000.0,5019000.0,48199.0
