[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  27769       tick          2417         42629        682584 
      2  27769       tick           651         35223        635024 
      3  27769       tick           745         34829        628121 
      4  27769       tick           315         34867        628502 
      5  27769       tick           471         34846        627923 
      6  27769       tick           554         34856        628288 
      7  27769       tick           620         34856        628314 
      8  27769       tick           563         34827        627834 
      9  27769       tick           477         34876        628776 
     10  27769       tick           463         34929        629705 
     11  27769       tick           482         33812        609546 
     12  27769       tick           512         35933        647686 
     13  27769       tick           490         34906        629441 
     14  27769       tick           423         34954        630255 
     15  27769       tick           473         34875        628755 
     16  27769       tick           392         34933        629890 
     17  27769       tick           505         34905        629322 
     18  27769       tick           477         34770        626962 
     19  27769       tick           464         34935        629920 
     20  27769       tick           409         34905        629620 
     21  27769       tick           465         34924        629650 
     22  27769       tick           506         34888        629102 
     23  27769       tick           450         34931        629904 
     24  27769       tick           456         34895        629363 
     25  27769       tick           455         34902        629153 
     26  27769       tick           482         34913        629598 
     27  27769       tick           532         34915        629358 
     28  27769       tick           445         34924        629767 
     29  27769       tick           476         34926        629794 
     30  27769       tick           503         34925        629784 
     31  27769       tick           435         34923        629799 
     32  27769       tick           417         34894        629225 
     33  27769       tick           425         34976        630481 
     34  27769       tick           456         34885        629010 
     35  27769       tick           498         34919        629467 
     36  27769       tick           508         34867        628551 
     37  27769       tick           479         34938        629915 
     38  27769       tick           445         34797        627117 
     39  27769       tick           481         34918        629746 
     40  27769       tick           526         34927        629937 
     41  27769       tick           460         34764        626917 
     42  27769       tick           473         35097        632833 
     43  27769       tick           545         34915        629255 
     44  27769       tick           472         34886        629026 
     45  27769       tick           449         34909        629628 
     46  27769       tick           527         34905        629423 
     47  27769       tick           431         34907        629516 
     48  27769       tick           469         34920        629763 
     49  27769       tick           497         34910        629539 
     50  27769       tick           487         34930        629874 
     51  27769       tick           477         34900        629248 
     52  27769       tick           488         34952        630205 
     53  27769       tick           539         34897        629219 
     54  27769       tick           529         34895        629189 
     55  27769       tick           462         34913        629537 
     56  27769       tick           487         34911        629557 
     57  27769       tick           518         34952        630034 
     58  27769       tick           517         34780        627191 
     59  27769       tick           503         34915        629557 
     60  27769       tick           541         34912        629480 
     61  27769       tick           482         34971        630594 
     62  27769       tick           504         34886        629005 
     63  27769       tick           499         34864        628816 
     64  27769       tick           503         34924        629730 
     65  27769       tick           505         34915        629547 
     66  27769       tick           521         34932        629961 
     67  27769       tick           485         34928        629848 
     68  27769       tick           499         34934        629768 
     69  27769       tick           489         34929        629805 
     70  27769       tick           483         34932        629888 
     71  27769       tick           526         34919        629883 
     72  27769       tick           545         34903        629310 
     73  27769       tick           509         34897        629297 
     74  27769       tick           441         34917        629691 
     75  27769       tick           500         34895        628980 
     76  27769       tick           470         34949        630181 
     77  27769       tick           552         34898        628946 
     78  27769       tick           459         34932        629935 
     79  27769       tick           526         34770        627018 
     80  27769       tick           453         34945        630160 
     81  27769       tick           495         34909        629278 
     82  27769       tick           523         34846        628195 
     83  27769       tick           498         34967        630662 
     84  27769       tick           483         34894        629364 
     85  27769       tick           501         34940        629912 
     86  27769       exit           760          2062         33704 
