,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,20.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,4.1445853363800005,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.589622645,1797566.0,1767808.181
std,0.19592955879380303,0.0,0.0,0.0,0.0,0.0,0.6096399723588494,12862.70162497339,12941.076263707826
min,4.1002465591,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.127638,1773000.0,1752360.0
25%,4.100378367725,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.194861,1785000.0,1760762.5
50%,4.100461259999999,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,31.583437,1798000.0,1764665.0
75%,4.10109637825,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,32.003098,1798000.0,1772350.25
max,4.976993508,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,33.650659,1961000.0,1925763.0
