[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  17798       tick         11056        416651       5377147 
      2  17798       tick         13087        579726       7379288 
      3  17798       tick         12437        586171       7298504 
      4  17798       tick         11990        576024       7347326 
      5  17798       tick         11486        580353       7394765 
      6  17798       tick         10875        582796       7384372 
      7  17798       tick         12320        581737       7284908 
      8  17798       tick         12387        577967       7361457 
      9  17798       tick         11961        574065       7343022 
     10  17798       tick         11350        585595       7338202 
     11  17798       tick         12845        580158       7352288 
     12  17798       tick         11461        576811       7355175 
     13  17798       tick         11461        579534       7380235 
     14  17798       tick         12720        586041       7297419 
     15  17798       tick         12208        574749       7339169 
     16  17798       tick         12358        577985       7372947 
     17  17798       tick         11131        579287       7301248 
     18  17798       tick         12360        584431       7346726 
     19  17798       tick         11910        578728       7379978 
     20  17798       tick         12341        575922       7259674 
     21  17798       tick         11964        582278       7321597 
     22  17798       tick         10781        579852       7384469 
     23  17798       tick         12477        575440       7335288 
     24  17798       tick         10917        581247       7354737 
     25  17798       tick         12833        580508       7302240 
     26  17798       tick         10606        578395       7393382 
     27  17798       tick         12102        579108       7375227 
     28  17798       tick         12200        581753       7245419 
     29  17798       tick         13477        572169       7323272 
     30  17798       tick         11156        576095       7355302 
     31  17798       tick         11286        579888       7335735 
     32  17798       tick         11121        588557       7367306 
     33  17798       tick         13083        571325       7304487 
     34  17798       tick         11474        580718       7360882 
     35  17798       tick         12213        584065       7324112 
     36  17798       tick         13758        571818       7303400 
     37  17798       tick         10754        579669       7392449 
     38  17798       tick         11339        576288       7280070 
     39  17798       tick         11998        584376       7351487 
     40  17798       tick         11423        577158       7346095 
     41  17798       tick         12112        574690       7276436 
     42  17798       tick         12334        585139       7347827 
     43  17798       tick         11513        578218       7384479 
     44  17798       tick         11670        573711       7334055 
     45  17798       tick         12177        581003       7321729 
     46  17798       tick         11778        580222       7320145 
     47  17798       tick         11473        579419       7389731 
     48  17798       tick         12919        575004       7283858 
     49  17798       tick         11358        583327       7320958 
     50  17798       tick         11729        578844       7374100 
     51  17798       tick         11418        575213       7329209 
     52  17798       tick         11140        577660       7345558 
     53  17798       tick         12571        583645       7331736 
     54  17798       tick         13434        571248       7294420 
     55  17798       tick         10802        580483       7338215 
     56  17798       tick         14379        580512       7289811 
     57  17798       tick         12926        571949       7320427 
     58  17798       tick         13151        573221       7278131 
     59  17798       tick         11736        581753       7315031 
     60  17798       tick         12350        576241       7353116 
     61  17798       tick         10902        580275       7334723 
     62  17798       tick         12385        580637       7276737 
     63  17798       tick         12012        577578       7362887 
     64  17798       tick         11468        580355       7376456 
     65  17798       tick         10576        577453       7313395 
     66  17798       tick         12232        584250       7323416 
     67  17798       tick         12127        570436       7303779 
     68  17798       tick         12562        578397       7308073 
     69  17798       tick         11491        586411       7347535 
     70  17798       tick         11014        573965       7344489 
     71  17798       tick         10738        582455       7357349 
     72  17798       tick         12566        575106       7335685 
     73  17798       tick         10291        584106       7344527 
     74  17798       tick         13400        573878       7335235 
     75  17798       tick         10997        578218       7309130 
     76  17798       tick         11416        587226       7363479 
     77  17798       tick         11690        578265       7373327 
     78  17798       tick         14781        567455       7206071 
     79  17798       tick         11123        583695       7369607 
     80  17798       tick         12497        573219       7265558 
     81  17798       tick         11310        580519       7336785 
     82  17798       tick         12465        578194       7334334 
     83  17798       tick         11866        580106       7317973 
     84  17798       tick         12212        579262       7374134 
     85  17798       tick         13530        576024       7286810 
     86  17798       exit         11466        535511       6775807 
