howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,little,gzip-5,1100000,55860.0,55860.0,55860.0,62700.0,56177.60745614035,54720.0,2.0,2.0,2.0,2.0,2.0,2.0,,1140000.0,1140000.0,1140000.0,1141250.0,1140002.74122807,1140000.0,
1,little,gzip-5,1100000,184356.0,185494.0,186468.0,187770.0,183934.9802631579,60420.0,6.29,6.315,6.34,6.38,6.3183333333333325,6.27,0.1821982986494929,1137500.0,1138750.0,1138750.0,1140000.0,1138374.451754386,1137500.0,
2,little,gzip-5,1100000,269654.0,276208.0,280521.75,287528.0,270784.09210526315,55860.0,6.67,6.695,6.7725,6.94,6.738333333333333,6.67,0.1943096073436824,1130000.0,1132500.0,1135000.0,1140000.0,1132398.5745614036,1126250.0,
3,little,gzip-5,1100000,318364.0,321440.0,324800.0,333760.0,320030.6600877193,80940.0,7.6825,7.745,7.807499999999999,7.85,7.742222222222223,7.64,0.2232581983627305,1120000.0,1120000.0,1120000.0,1140000.0,1120345.394736842,1118750.0,
4,little,gzip-5,1100000,357760.0,361114.0,363350.0,370058.0,359029.4342105263,143136.0,8.9175,8.95,8.9725,9.04,8.950000000000001,8.89,0.2580862209833229,1118750.0,1118750.0,1118750.0,1136250.0,1119029.605263158,1118750.0,
