[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   1928       tick         15029        590140       4290525 
      2   1928       tick          1848         45862        513394 
      3   1928       tick          1393          7214        228113 
      4   1928       tick          1681          7125        227715 
      5   1928       tick          1280          7183        228909 
      6   1928       tick          1385          7131        228328 
      7   1928       tick          1313          7067        228893 
      8   1928       tick          1287          7177        228741 
      9   1928       tick          1428          7151        228023 
     10   1928       tick          1399          7178        228779 
     11   1928       tick          1262          7074        228820 
     12   1928       tick          1288          7146        228510 
     13   1928       tick          1293          7197        228425 
     14   1928       tick          1498          7186        227971 
     15   1928       tick          1246          7085        229003 
     16   1928       tick          1327          7181        228671 
     17   1928       tick          1263          7076        228891 
     18   1928       tick          1170          7141        228999 
     19   1928       tick          1333          7127        228063 
     20   1928       tick          1260          7131        228787 
     21   1928       tick          1306          7144        228652 
     22   1928       tick          1439          7199        228127 
     23   1928       tick          1452          7141        227805 
     24   1928       tick          1336          6987        221617 
     25   1928       tick          1281          7298        235424 
     26   1928       tick          1208          7142        228746 
     27   1928       tick          1307          7224        228712 
     28   1928       tick          1112          7079        228816 
     29   1928       tick          1423          7130        228050 
     30   1928       tick          1319          7152        228879 
     31   1928       tick          1334          7122        228565 
     32   1928       tick          1254          7195        228766 
     33   1928       tick          1370          7124        228298 
     34   1928       tick          1430          7121        228534 
     35   1928       tick          1518          7135        228527 
     36   1928       tick          1396          7085        228565 
     37   1928       tick          1276          7116        228938 
     38   1928       tick          1293          7091        229005 
     39   1928       tick          1335          7205        227459 
     40   1928       tick          1285          7158        228730 
     41   1928       tick          1423          7099        227961 
     42   1928       tick          1290          7180        228578 
     43   1928       tick          1341          7161        228457 
     44   1928       tick          1358          7050        228177 
     45   1928       tick          1233          7160        228508 
     46   1928       tick          1229          7216        228806 
     47   1928       tick          1228          7174        228898 
     48   1928       tick          1192          7141        229130 
     49   1928       tick          1540          7149        227955 
     50   1928       tick          1297          7073        228577 
     51   1928       tick          1328          7106        228844 
     52   1928       tick          1367          7117        228526 
     53   1928       tick          1262          7133        228359 
     54   1928       tick          1283          7199        228356 
     55   1928       tick          1354          7108        228330 
     56   1928       tick          1327          7104        228434 
     57   1928       tick          1366          7137        228877 
     58   1928       tick          1296          7066        228886 
     59   1928       tick          1496          7095        227715 
     60   1928       tick          1229          7109        228945 
     61   1928       tick          1277          7077        228756 
     62   1928       tick          1437          7145        227716 
     63   1928       tick          1421          7191        228187 
     64   1928       tick          1309          7054        228493 
     65   1928       tick          1389          7084        228158 
     66   1928       tick          1347          7139        228763 
     67   1928       tick          1215          7061        228889 
     68   1928       tick          1151          7237        229049 
     69   1928       tick          1445          7142        227576 
     70   1928       tick          1190          7073        229141 
     71   1928       exit          3011         15524        281682 
