,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,20.048384313150002,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.119710224000002,1697108.0,1672209.592
std,0.36194871473560275,0.0,0.0,0.0,0.0,0.0,0.0,0.5909826077443143,9098.632925946684,7897.647891477167
min,19.1011492424,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.267525,1673000.0,1654641.0
25%,20.01818415575,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,30.72857,1685000.0,1665766.0
50%,20.09971915565,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.08606,1698000.0,1672031.5
75%,20.21392858245,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,31.490178,1698000.0,1677927.75
max,20.460597986,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,33.230998,1736000.0,1710384.0
