howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,time
0,cpu,hash,599999,1610000.0,1623000.0,1623000.0,1698000.0,1621317.0,1610000.0,2.002390338,2.0024247115,2.00245350225,2.00255905,2.0024260436000003,2.002320396,,
1,cpu,hash,599999,1685000.0,1698000.0,1710000.0,1773000.0,1697059.0,1673000.0,5.1317425843,5.1318807481,5.678903645,5.742704375,5.318632713726667,5.1306325764,0.47188431058507,
2,cpu,hash,599999,1760000.0,1761000.0,1773000.0,1836000.0,1767174.0,1748000.0,5.13215475175,5.13490344615,5.6477006225,5.687515921,5.3088756346866655,5.1248528659,0.4710186346183441,
3,cpu,hash,599999,1823000.0,1823000.0,1836000.0,1911000.0,1828934.0,1810000.0,5.132279937,5.1344518981,5.652368349,5.689136343,5.320565050242222,5.1302139906,0.472055753009005,
4,cpu,hash,599999,1911000.0,1911000.0,1911000.0,1923000.0,1907773.641851107,1773000.0,5.13103897005,5.13458556685,5.65107302175,5.927017951,5.3518519468850005,5.1012917398,0.4748316159886991,
