[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  31987       tick       1703171          2144       6075791 
      2  31987       tick       2336053            10       7864880 
      3  31987       tick       2334128            19       7858622 
      4  31987       tick       2338286            13       7872457 
      5  31987       tick       2335506            13       7863006 
      6  31987       tick       2331331            10       7848985 
      7  31987       tick       2335654            10       7863501 
      8  31987       tick       2331205            11       7848644 
      9  31987       tick       2336668            13       7866868 
     10  31987       tick       2334898             9       7861106 
     11  31987       tick       2335364            10       7862494 
     12  31987       tick       2336171            11       7865199 
     13  31987       tick       2336067            12       7864880 
     14  31987       tick       2335522            11       7862897 
     15  31987       tick       2334042            11       7857968 
     16  31987       tick       2334064            11       7858406 
     17  31987       tick       2332298             9       7852196 
     18  31987       tick       2335084            11       7861649 
     19  31987       tick       2333772            12       7857152 
     20  31987       exit       1340662            95       4513284 
