howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,big,cacherate-60,1000000,92815.0,93792.0,95746.0,143619.0,95939.98903508772,90861.0,2.0,2.0,2.0,2.0,2.0,2.0,,977500.0,977500.0,977500.0,977500.0,977489.0350877192,976250.0,
1,big,cacherate-60,1000000,450216.0,451178.0,452140.0,472342.0,449160.9254385965,109424.0,1.9625,1.97,1.97,1.97,1.9666666666666668,1.96,0.2984319676277188,962500.0,962500.0,962500.0,977500.0,962606.9078947369,961250.0,
2,big,cacherate-60,1000000,669285.0,670248.0,672174.0,831830.0,669209.879385965,133712.0,3.0,3.005,3.01,3.02,3.0041666666666664,2.99,0.4558674759736975,963750.0,963750.0,963750.0,976250.0,964021.3815789474,963750.0,
3,big,cacherate-60,1000000,832795.0,834725.0,836655.0,890695.0,834741.0065789474,649152.0,3.8575,4.0,4.0375,4.06,3.965,3.84,0.6016691957511381,963750.0,965000.0,965000.0,976250.0,964605.2631578948,963750.0,
4,big,cacherate-60,1000000,972720.0,973685.0,974650.0,990090.0,974269.5614035088,931225.0,5.1,5.12,5.15,5.2,5.12625,5.03,0.7778831562974203,965000.0,965000.0,965000.0,966250.0,965074.0131578948,965000.0,
