[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  31050       tick         15576        264896       8208520 
      2  31050       tick           505          9436       2396402 
      3  31050       tick           326          9194       2397009 
      4  31050       tick           357          9150       2398478 
      5  31050       tick           417          9208       2400275 
      6  31050       tick           369          9180       2401313 
      7  31050       tick           391          9311       2398732 
      8  31050       tick           314          9193       2401026 
      9  31050       tick           434          9172       2398410 
     10  31050       tick           366          9135       2399970 
     11  31050       tick           353          9166       2399990 
     12  31050       tick           335          9270       2401299 
     13  31050       tick           406          9376       2400930 
     14  31050       tick           471          9116       2399909 
     15  31050       tick           469          9217       2400547 
     16  31050       tick           375          9090       2399283 
     17  31050       tick           426          9203       2397737 
     18  31050       tick           376          9089       2400292 
     19  31050       tick           435          9120       2398868 
     20  31050       tick           405          9159       2399369 
     21  31050       tick           392          9145       2398627 
     22  31050       exit          2600          5309        920183 
