[Event-to-counter mappings]
pmc1=itlb_misses
pmc2=l1_data_accesses
pmc3=l1_data_refills
pmc4=l1_instr_refills
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  13975       tick           188        146248          4192          6470 
      2  13975       tick             0             0             0             0 
      3  13975       tick             0             0             0             0 
      4  13975       tick             0             0             0             0 
      5  13975       tick             0             0             0             0 
      6  13975       tick             0             0             0             0 
      7  13975       tick             0             0             0             0 
      8  13975       tick             0             0             0             0 
      9  13975       tick             0             0             0             0 
     10  13975       tick             0             0             0             0 
     11  13975       tick             0             0             0             0 
     12  13975       tick             0             0             0             0 
     13  13975       tick             0             0             0             0 
     14  13975       tick             0             0             0             0 
     15  13975       tick             0             0             0             0 
     16  13975       tick             0             0             0             0 
     17  13975       tick             0             0             0             0 
     18  13975       tick             0             0             0             0 
     19  13975       tick             0             0             0             0 
     20  13975       exit            11           890           100           230 
