[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  32702       tick          3789        135897       2365301 
      2  32702       tick          1880        129651       2344608 
      3  32702       tick          2185        129407       2340447 
      4  32702       tick          1987        129482       2341586 
      5  32702       tick          1803        129418       2340552 
      6  32702       tick          1625        129602       2343841 
      7  32702       tick          1612        129405       2340421 
      8  32702       tick          1663        129624       2344392 
      9  32702       tick          1735        129465       2341524 
     10  32702       tick          1603        129563       2343297 
     11  32702       tick          1667        129499       2342097 
     12  32702       tick          1586        127902       2313314 
     13  32702       tick          1703        131204       2373001 
     14  32702       tick          1830        129519       2342315 
     15  32702       tick          1639        129424       2340524 
     16  32702       tick          1570        129576       2343568 
     17  32702       tick          1564        129707       2346045 
     18  32702       tick          1712        129423       2340714 
     19  32702       tick          1578        129776       2347271 
     20  32702       tick          1573        129584       2343868 
     21  32702       tick          1620        129695       2345471 
     22  32702       tick          1679        129735       2346395 
     23  32702       exit          2135        111556       2014212 
