[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  32441       tick       2098825        811111        867023       2098825 
      2  32441       tick       3078689       1530720       1518978       3078689 
      3  32441       tick       3065843       1524408       1508935       3065843 
      4  32441       tick       3079157       1530835       1519059       3079157 
      5  32441       tick       3067672       1525187       1508421       3067672 
      6  32441       tick       3078787       1530698       1518246       3078787 
      7  32441       tick       3074539       1528593       1514515       3074539 
      8  32441       tick       3063681       1523349       1506406       3063681 
      9  32441       tick       3076816       1529805       1517501       3076816 
     10  32441       tick       3036211       1509380       1489227       3036211 
     11  32441       tick       3024162       1503605       1483321       3024162 
     12  32441       tick       3026869       1505085       1479665       3026869 
     13  32441       tick       3031063       1507002       1483900       3031063 
     14  32441       tick       3039144       1511159       1489068       3039144 
     15  32441       tick       3074104       1528372       1512936       3074104 
     16  32441       tick       3072262       1527477       1512469       3072262 
     17  32441       tick       3071942       1527437       1513560       3071942 
     18  32441       tick       3046243       1514832       1493224       3046243 
     19  32441       tick       3073496       1528099       1514402       3073496 
     20  32441       tick       3065221       1524063       1508297       3065221 
     21  32441       tick       3075988       1529069       1516881       3075988 
     22  32441       tick       3079600       1531268       1519528       3079600 
     23  32441       tick       3065993       1524551       1509276       3065993 
     24  32441       tick       3063008       1522831       1507599       3063008 
     25  32441       tick       3074797       1528659       1516773       3074797 
     26  32441       tick       3058351       1520702       1503631       3058351 
     27  32441       exit       1807252        898676        891077       1807252 
