[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  26473       tick          2913         83803       1417223 
      2  26473       tick          1269         77212       1392087 
      3  26473       tick          1364         76749       1383870 
      4  26473       tick          1356         76754       1383832 
      5  26473       tick          1122         76833       1385062 
      6  26473       tick          1252         76843       1385096 
      7  26473       tick          1113         76830       1384636 
      8  26473       tick          1113         76813       1384737 
      9  26473       tick          1361         76849       1385102 
     10  26473       tick          1411         76592       1380430 
     11  26473       tick          1275         76906       1385952 
     12  26473       tick          1147         76835       1384862 
     13  26473       tick          1177         76902       1385787 
     14  26473       tick          1424         76836       1384660 
     15  26473       tick          1739         76872       1385488 
     16  26473       tick          1243         76922       1386178 
     17  26473       tick          1283         76851       1385109 
     18  26473       tick          1289         76810       1384490 
     19  26473       tick          1237         76844       1384898 
     20  26473       tick          1348         76857       1385230 
     21  26473       tick          1207         76895       1385838 
     22  26473       tick          1202         76905       1386207 
     23  26473       tick          1249         76886       1385971 
     24  26473       tick          1318         76842       1384859 
     25  26473       tick          1275         76902       1386029 
     26  26473       tick          1184         76914       1386087 
     27  26473       tick          1241         76873       1385506 
     28  26473       tick          1285         76822       1384993 
     29  26473       tick          1370         76792       1384016 
     30  26473       tick          1303         76698       1382405 
     31  26473       tick          1206         76851       1385006 
     32  26473       tick          1342         76818       1384691 
     33  26473       tick          1240         76915       1386126 
     34  26473       tick          1359         76891       1385712 
     35  26473       tick          1259         76855       1385321 
     36  26473       tick          1267         76863       1385571 
     37  26473       tick          1360         76789       1384137 
     38  26473       tick          1222         76868       1385350 
     39  26473       exit          1613         51265        920933 
