,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,45.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,2.0915212908422216,100000.0,599999.0,599999.0,599999.0,599999.0,28.789219419000002,1871113.0,1852443.835
std,0.027233756541760842,0.0,0.0,0.0,0.0,0.0,0.5770647410728427,48695.99090819008,49849.78893954409
min,2.07591736,100000.0,599999.0,599999.0,599999.0,599999.0,27.044872,1673000.0,1658845.0
25%,2.082443322,100000.0,599999.0,599999.0,599999.0,599999.0,28.397115,1873000.0,1861704.0
50%,2.084863274,100000.0,599999.0,599999.0,599999.0,599999.0,28.770148,1886000.0,1870477.0
75%,2.086383096,100000.0,599999.0,599999.0,599999.0,599999.0,29.18981,1898000.0,1877428.0
max,2.1916408993,100000.0,599999.0,599999.0,599999.0,599999.0,30.433252,1985000.0,1950605.0
