,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,15.0,5.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0
mean,5.351333333333333,100000.0,800000.0,800000.0,800000.0,800000.0,42041.231462925854,0.0,0.0,0.0,3834527.0541082164,763596.1923847696,5017989.97995992,42042.20741482966
std,0.01846489590960051,0.0,0.0,0.0,0.0,0.0,786.8560904340919,0.0,0.0,0.0,65614.22444017557,13088.70536590723,2842.2058690752533,786.0353380881169
min,5.33,100000.0,800000.0,800000.0,800000.0,800000.0,38946.0,0.0,0.0,0.0,2923000.0,582000.0,5010000.0,38946.0
25%,5.335,100000.0,800000.0,800000.0,800000.0,800000.0,41381.0,0.0,0.0,0.0,3835000.0,764000.0,5019000.0,41381.0
50%,5.35,100000.0,800000.0,800000.0,800000.0,800000.0,42355.0,0.0,0.0,0.0,3839000.0,765000.0,5019000.0,42355.0
75%,5.365,100000.0,800000.0,800000.0,800000.0,800000.0,42842.0,0.0,0.0,0.0,3843000.0,766000.0,5019000.0,42842.0
max,5.38,100000.0,800000.0,800000.0,800000.0,800000.0,44303.0,0.0,0.0,0.0,3900000.0,777000.0,5019000.0,44303.0
