,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,16.0,4.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0,799.0
mean,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,42644.518147684605,0.0,0.0,0.0,3007803.5043804757,598966.2077596997,5018042.55319149,42645.12765957447
std,0.0,0.0,0.0,0.0,0.0,0.0,663.3591147684936,0.0,0.0,0.0,28850.32132118302,5734.965919439513,2776.6826259720688,663.3164973544384
min,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,40894.0,0.0,0.0,0.0,2996000.0,596000.0,5010000.0,40894.0
25%,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,42355.0,0.0,0.0,0.0,3000000.0,597000.0,5019000.0,42355.0
50%,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,42842.0,0.0,0.0,0.0,3003000.0,598000.0,5019000.0,42842.0
75%,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,42842.0,0.0,0.0,0.0,3003000.0,599000.0,5019000.0,42842.0
max,2.0,100000.0,1100000.0,1100000.0,1100000.0,1100000.0,44790.0,0.0,0.0,0.0,3282000.0,653000.0,5019000.0,44790.0
