,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,5.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,3.6260000000000003,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44493.607607607606,0.0,0.0,0.0,3528005.005005005,702921.9219219219,5017738.738738739,44494.095095095094
std,0.019493588689617994,0.0,0.0,0.0,0.0,0.0,668.4034519145189,0.0,0.0,0.0,43392.63551120388,8676.662887749251,3125.7561507319297,667.7304695203129
min,3.61,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,42355.0,0.0,0.0,0.0,3022000.0,602000.0,5010000.0,42355.0
25%,3.62,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44303.0,0.0,0.0,0.0,3530000.0,703000.0,5019000.0,44303.0
50%,3.62,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44303.0,0.0,0.0,0.0,3530000.0,704000.0,5019000.0,44303.0
75%,3.62,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,44790.0,0.0,0.0,0.0,3534000.0,704000.0,5019000.0,44790.0
max,3.66,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46251.0,0.0,0.0,0.0,3622000.0,722000.0,5019000.0,46251.0
