[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   3952       tick         15170        256218       7990969 
      2   3952       tick           414          7009       2158472 
      3   3952       tick           414          7298       2159052 
      4   3952       tick           361          7496       2160633 
      5   3952       tick           374          7482       2161834 
      6   3952       tick           397          7327       2160705 
      7   3952       tick           366          7429       2160677 
      8   3952       tick           341          7428       2161810 
      9   3952       tick           383          7200       2160038 
     10   3952       tick           352          7071       2161780 
     11   3952       tick           398          7065       2162026 
     12   3952       tick           405          6822       2094479 
     13   3952       tick           382          7721       2226954 
     14   3952       tick           389          7283       2161324 
     15   3952       tick           359          7286       2162338 
     16   3952       tick           365          7416       2162469 
     17   3952       tick           447          7341       2160074 
     18   3952       tick           387          7359       2161784 
     19   3952       tick           454          7477       2158256 
     20   3952       tick           353          7381       2160819 
     21   3952       tick           396          7328       2161638 
     22   3952       tick           453          7407       2158880 
     23   3952       tick           361          7630       2159636 
     24   3952       exit          2581          7065       1517428 
