howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min
3,big,gzip-5,200000,277248.0,277248.0,277248.0,283632.0,275563.7214912281,78690.0,22.58,22.59,22.625,22.68,22.59777777777777,22.52,0.6516396725460981,912500.0,912500.0,912500.0,915000.0,912516.447368421,911250.0
3,big,gzip-5,300000,406306.0,407217.0,407217.0,418149.0,405187.8640350877,106821.0,14.9425,14.95,14.9675,15.01,14.96,14.93,0.4313932811073196,911250.0,911250.0,911250.0,913750.0,911381.5789473684,911250.0
3,big,gzip-5,400000,535080.0,535990.0,536579.0,571480.0,533703.0328947369,208164.0,11.17,11.18,11.19,11.21,11.182222222222222,11.17,0.3224555838579965,910000.0,910000.0,910000.0,913750.0,910309.7587719298,910000.0
3,big,gzip-5,500000,648540.0,649621.0,650522.0,733414.0,648434.4210526316,420404.0,8.93,8.934999999999999,8.94,8.96,8.936111111111112,8.92,0.2576857147434357,900000.0,901250.0,901250.0,911250.0,900986.8421052631,900000.0
3,big,gzip-5,600000,775720.0,776622.0,777524.0,791956.0,772909.8311403509,295164.0,7.45,7.45,7.46,7.47,7.453888888888888,7.43,0.2149436888226718,901250.0,902500.0,902500.0,911250.0,902154.605263158,901250.0
3,big,gzip-5,700000,901098.0,902902.0,903804.0,920942.0,897355.5614035088,228000.0,6.38,6.38,6.39,6.4,6.385555555555555,6.37,0.1841367488505471,902500.0,902500.0,902500.0,912500.0,902535.6359649122,901250.0
3,big,gzip-5,800000,1055910.0,1058896.0,1060728.0,1073295.0,1054148.2192982456,552920.0,5.5825,5.59,5.59,5.6,5.589444444444443,5.58,0.1611797311802117,916250.0,916250.0,916250.0,920000.0,916107.4561403508,915000.0
3,big,gzip-5,900000,1258623.0,1260940.0,1262822.0,1285406.0,1254999.0986842106,341280.0,4.97,4.97,4.9775,4.98,4.97111111111111,4.96,0.1433491933804328,941250.0,941250.0,941250.0,948750.0,941444.6271929824,940000.0
3,big,gzip-5,1000000,1476609.0,1479510.0,1481444.0,1514322.0,1471721.8684210526,280800.0,4.48,4.48,4.48,4.49,4.479444444444445,4.47,0.1291712724884254,967500.0,967500.0,967500.0,975000.0,967472.5877192982,966250.0
3,big,gzip-5,1100000,1715904.0,1719876.0,1722855.0,1765554.0,1713193.4978070175,1048730.0,4.07,4.07,4.08,4.08,4.0744444444444445,4.07,0.1174925105333141,993750.0,993750.0,993750.0,995000.0,993752.7412280702,992500.0
3,big,gzip-5,1200000,1979962.5,1984410.0,1989000.0,2026740.0,1972074.855263158,343392.0,3.74,3.74,3.74,3.75,3.739444444444445,3.73,0.1078323000272344,1020000.0,1020000.0,1020000.0,1022500.0,1019923.245614035,1018750.0
3,big,gzip-5,1300000,2264590.0,2268774.0,2271912.0,2308522.0,2256182.5789473685,1173535.0,3.45,3.45,3.46,3.46,3.453888888888889,3.45,0.0995978917351532,1046250.0,1046250.0,1046250.0,1046250.0,1046003.2894736842,1043750.0
3,big,gzip-5,1400000,2569124.75,2577088.0,2582448.0,2604960.0,2563123.4736842103,1348576.0,3.21,3.22,3.22,3.27,3.223333333333333,3.21,0.0929494881530254,1072500.0,1072500.0,1072500.0,1073750.0,1072571.2719298245,1070000.0
3,big,gzip-5,1500000,2904210.0,2917200.0,2923800.0,2951424.0,2898715.9692982454,1474368.0,3.01,3.01,3.01,3.02,3.010555555555555,3.0,0.0868137325579532,1098750.0,1100000.0,1100000.0,1100000.0,1099468.201754386,1096250.0
3,big,gzip-5,1600000,3357100.0,3382136.0,3388964.0,3425380.0,3357705.372807017,1916432.0,2.82,2.83,2.83,2.84,2.826666666666666,2.82,0.0815110299418464,1138750.0,1138750.0,1138750.0,1138750.0,1138629.3859649124,1136250.0
3,big,gzip-5,1700000,3856734.75,3887631.0,3898463.0,3956902.0,3859211.989035088,1984196.0,2.655,2.66,2.67,2.69,2.664,2.64,0.0768203008602874,1177500.0,1177500.0,1178750.0,1178750.0,1177785.0877192982,1172500.0
3,big,gzip-5,1800000,4428663.0,4474909.0,4491947.0,4545576.0,4439882.78508772,1408569.0,2.51,2.52,2.53,2.54,2.522,2.5,0.0727255250636804,1217500.0,1217500.0,1218750.0,1218750.0,1217746.7105263155,1207500.0
3,big,gzip-5,1900000,5232082.5,5315322.0,5349639.0,5397937.0,5279035.644736842,4608079.0,2.385,2.39,2.4,2.41,2.3920000000000003,2.37,0.0689767866583361,1270000.0,1271250.0,1271250.0,1271250.0,1270792.214912281,1267500.0
3,big,gzip-5,2000000,5904747.75,6232894.5,6445210.5,6588736.0,6145927.25877193,4067255.0,2.39,2.46,3.175,3.48,2.564,0.0,0.0739366559330994,1301250.0,1329375.0,1337500.0,1338750.0,1318574.5614035088,1272500.0
