,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,18.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,8.450000000000001,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,25710.526315789473,25673.245614035088,27743.42105263158,25502.19298245614,255.0,23245.614035087718,659531.8201754387,905213.8157894737,596549.3421052631,48519.666666666664,1021337.7192982456,49011.36842105263,11339.980263157895,918267.5438596491,9765.52850877193,26931.609649122805,1214997.25877193,32303.940789473683
std,0.02086370335408054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.9584758442345,563.1809119112264,519.8906545175761,659.6665941391707,0.0,636.7693668259004,19421.500141765646,4940.114551442762,18119.6128760912,181.84353456274178,350.4039366724501,13.455511168222083,2162.376104980311,609.196280325326,2040.5725977426016,2295.919572296935,101.46263822634994,2782.1203501358914
min,8.42,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,24000.0,24000.0,26000.0,23000.0,255.0,21000.0,379764.0,900000.0,345269.0,48184.0,1020000.0,48960.0,10492.0,917500.0,9170.0,25753.0,1213750.0,30375.0
25%,8.43,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,25000.0,25000.0,28000.0,25000.0,255.0,23000.0,658696.0,900000.0,592200.0,48488.0,1021250.0,49008.0,10736.0,917500.0,9170.0,26208.0,1215000.0,31590.0
50%,8.45,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,26000.0,26000.0,28000.0,26000.0,255.0,23000.0,661436.0,910000.0,599165.0,48488.0,1021250.0,49008.0,10980.0,918750.0,9180.0,26481.0,1215000.0,31590.0
75%,8.46,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,26000.0,26000.0,28000.0,26000.0,255.0,24000.0,665888.5,910000.0,604240.0,48488.0,1021250.0,49008.0,11224.0,918750.0,10087.0,26481.0,1215000.0,31590.0
max,8.5,200000.0,200000.0,200000.0,200000.0,500000.0,500000.0,500000.0,500000.0,-1.0,-1.0,-1.0,-1.0,26000.0,26000.0,28000.0,26000.0,255.0,24000.0,675410.0,911250.0,614250.0,48944.0,1022500.0,49056.0,24522.0,918750.0,22032.0,43953.0,1216250.0,52288.0
