UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
100000,,,,,,,,,,,,
,600000,600000,600000,600000,38946,0,0,0,3316000,661000,5019000,38946
,600000,600000,600000,600000,38946,0,0,0,3316000,661000,5019000,38946
,600000,600000,600000,600000,38459,0,0,0,3469000,691000,5019000,38459
,600000,600000,600000,600000,38459,0,0,0,3469000,691000,5019000,38459
,600000,600000,600000,600000,38459,0,0,0,3469000,691000,5019000,38459
,600000,600000,600000,600000,38459,0,0,0,3419000,680000,5010000,38459
,600000,600000,600000,600000,37972,0,0,0,3419000,680000,5019000,37972
,600000,600000,600000,600000,37972,0,0,0,3416000,680000,5010000,37972
,600000,600000,600000,600000,39433,0,0,0,3416000,680000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3416000,680000,5019000,39920
,600000,600000,600000,600000,38459,0,0,0,3419000,681000,5019000,38459
,600000,600000,600000,600000,38946,0,0,0,3419000,681000,5019000,38946
,600000,600000,600000,600000,38946,0,0,0,3419000,681000,5019000,38946
,600000,600000,600000,600000,37972,0,0,0,3423000,681000,5019000,37972
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,38946,0,0,0,3423000,681000,5019000,38946
,600000,600000,600000,600000,37972,0,0,0,3419000,680000,5019000,37972
,600000,600000,600000,600000,39433,0,0,0,3419000,680000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3416000,680000,5010000,39433
,600000,600000,600000,600000,38946,0,0,0,3416000,680000,5010000,38946
,600000,600000,600000,600000,38946,0,0,0,3416000,680000,5019000,38946
,600000,600000,600000,600000,37972,0,0,0,3419000,682000,5019000,37972
,600000,600000,600000,600000,39433,0,0,0,3419000,682000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3419000,682000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,38946,0,0,0,3419000,681000,5019000,38946
,600000,600000,600000,600000,38459,0,0,0,3419000,681000,5019000,38459
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,38946,0,0,0,3423000,681000,5019000,38946
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3427000,682000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3427000,682000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3427000,682000,5019000,39920
,600000,600000,600000,600000,39433,0,0,0,3419000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,38946,0,0,0,3423000,681000,5019000,38946
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3419000,680000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3419000,680000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3419000,680000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5010000,39920
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,38459,0,0,0,3423000,682000,5019000,38459
,600000,600000,600000,600000,39433,0,0,0,3423000,682000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,682000,5019000,39920
,600000,600000,600000,600000,39433,0,0,0,3431000,682000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3431000,682000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3431000,682000,5010000,39433
,600000,600000,600000,600000,39433,0,0,0,3416000,680000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3416000,680000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3419000,681000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3419000,681000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3419000,681000,5019000,39433
,600000,600000,600000,600000,40894,0,0,0,3423000,681000,5019000,40894
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,39433,0,0,0,3419000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5010000,39920
,600000,600000,600000,600000,38946,0,0,0,3416000,680000,5019000,38946
,600000,600000,600000,600000,39433,0,0,0,3416000,680000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,682000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3423000,682000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3423000,682000,5010000,39920
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,39433,0,0,0,3419000,681000,5010000,39433
,600000,600000,600000,600000,39433,0,0,0,3419000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3435000,684000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3435000,684000,5019000,40407
,600000,600000,600000,600000,39433,0,0,0,3435000,684000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,38946,0,0,0,3423000,681000,5019000,38946
,600000,600000,600000,600000,38459,0,0,0,3423000,681000,5019000,38459
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5010000,39433
,600000,600000,600000,600000,40407,0,0,0,3419000,681000,5019000,40407
,600000,600000,600000,600000,38946,0,0,0,3419000,681000,5010000,38946
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,39433,0,0,0,3419000,682000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3419000,682000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3427000,682000,5019000,39920
,600000,600000,600000,600000,40894,0,0,0,3427000,682000,5019000,40894
,600000,600000,600000,600000,39920,0,0,0,3427000,682000,5019000,39920
,600000,600000,600000,600000,40894,0,0,0,3423000,681000,5019000,40894
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,38946,0,0,0,3423000,681000,5019000,38946
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3431000,682000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3431000,682000,5019000,40407
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5010000,39920
,600000,600000,600000,600000,38946,0,0,0,3419000,681000,5019000,38946
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,39433,0,0,0,3419000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5010000,39920
,600000,600000,600000,600000,39920,0,0,0,3423000,682000,5019000,39920
,600000,600000,600000,600000,40894,0,0,0,3423000,682000,5010000,40894
,600000,600000,600000,600000,38946,0,0,0,3423000,682000,5019000,38946
,600000,600000,600000,600000,38946,0,0,0,3423000,682000,5019000,38946
,600000,600000,600000,600000,39433,0,0,0,3423000,682000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,682000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3419000,681000,5019000,40407
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,39433,0,0,0,3419000,680000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3419000,680000,5010000,39433
,600000,600000,600000,600000,39920,0,0,0,3419000,680000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3423000,682000,5019000,40407
,600000,600000,600000,600000,39920,0,0,0,3423000,682000,5019000,39920
,600000,600000,600000,600000,40894,0,0,0,3423000,682000,5019000,40894
,600000,600000,600000,600000,39920,0,0,0,3427000,682000,5019000,39920
,600000,600000,600000,600000,39433,0,0,0,3427000,682000,5019000,39433
,600000,600000,600000,600000,39433,0,0,0,3427000,682000,5019000,39433
,600000,600000,600000,600000,40407,0,0,0,3419000,681000,5019000,40407
,600000,600000,600000,600000,39433,0,0,0,3419000,681000,5019000,39433
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3427000,682000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3427000,682000,5019000,40407
,600000,600000,600000,600000,39433,0,0,0,3427000,682000,5019000,39433
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,38946,0,0,0,3423000,681000,5019000,38946
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3419000,681000,5019000,40407
,600000,600000,600000,600000,40407,0,0,0,3423000,682000,5010000,40407
,600000,600000,600000,600000,39920,0,0,0,3423000,682000,5019000,39920
,600000,600000,600000,600000,39920,0,0,0,3423000,682000,5019000,39920
,600000,600000,600000,600000,40894,0,0,0,3438000,685000,5019000,40894
,600000,600000,600000,600000,39433,0,0,0,3438000,685000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,40894,0,0,0,3423000,681000,5019000,40894
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,40894,0,0,0,3423000,681000,5019000,40894
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,40894,0,0,0,3423000,681000,5019000,40894
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5010000,39920
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3419000,681000,5019000,40407
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,41381,0,0,0,3423000,681000,5019000,41381
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5010000,40407
,600000,600000,600000,600000,39433,0,0,0,3423000,681000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3416000,680000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3416000,680000,5019000,40407
,600000,600000,600000,600000,40407,0,0,0,3416000,680000,5019000,40407
,600000,600000,600000,600000,39920,0,0,0,3419000,680000,5019000,39920
,600000,600000,600000,600000,41381,0,0,0,3419000,680000,5019000,41381
,600000,600000,600000,600000,39920,0,0,0,3427000,682000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3427000,682000,5019000,40407
,600000,600000,600000,600000,40407,0,0,0,3427000,682000,5010000,40407
,600000,600000,600000,600000,40407,0,0,0,3427000,682000,5019000,40407
,600000,600000,600000,600000,40407,0,0,0,3427000,682000,5019000,40407
,600000,600000,600000,600000,39920,0,0,0,3427000,682000,5019000,39920
,600000,600000,600000,600000,40894,0,0,0,3416000,680000,5019000,40894
,600000,600000,600000,600000,40407,0,0,0,3416000,680000,5019000,40407
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3419000,681000,5019000,40407
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3427000,682000,5019000,40407
,600000,600000,600000,600000,39433,0,0,0,3427000,682000,5019000,39433
,600000,600000,600000,600000,39920,0,0,0,3427000,682000,5019000,39920
,600000,600000,600000,600000,40894,0,0,0,3427000,682000,5019000,40894
,600000,600000,600000,600000,39433,0,0,0,3427000,682000,5019000,39433
,600000,600000,600000,600000,40407,0,0,0,3427000,682000,5019000,40407
,600000,600000,600000,600000,39920,0,0,0,3419000,681000,5019000,39920
,600000,600000,600000,600000,40894,0,0,0,3419000,681000,5019000,40894
,600000,600000,600000,600000,38946,0,0,0,3423000,681000,5019000,38946
,600000,600000,600000,600000,39920,0,0,0,3423000,681000,5019000,39920
,600000,600000,600000,600000,40407,0,0,0,3423000,681000,5019000,40407
,600000,600000,600000,600000,40407,0,0,0,3427000,682000,5019000,40407
,600000,600000,600000,600000,39433,0,0,0,3427000,682000,5019000,39433
