[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   6011       tick         15019        229811       7236844 
      2   6011       tick           242          5527       1326021 
      3   6011       tick           283          5440       1327764 
      4   6011       tick           270          5349       1327478 
      5   6011       tick           331          5342       1326924 
      6   6011       tick           284          5282       1327111 
      7   6011       tick           243          5206       1327266 
      8   6011       tick           295          5371       1325991 
      9   6011       tick           338          5299       1326088 
     10   6011       tick           281          5305       1323239 
     11   6011       tick           305          5304       1326348 
     12   6011       tick           251          5271       1326750 
     13   6011       tick           227          5291       1327919 
     14   6011       tick           266          5207       1327480 
     15   6011       tick           205          5289       1327362 
     16   6011       tick           241          5302       1327968 
     17   6011       tick           224          5281       1327950 
     18   6011       tick           263          5245       1328663 
     19   6011       tick           268          5313       1326712 
     20   6011       tick           180          5300       1328099 
     21   6011       tick           259          5204       1326824 
     22   6011       tick           222          5284       1327592 
     23   6011       tick           280          5286       1328126 
     24   6011       tick           239          5196       1303095 
     25   6011       tick           226          5401       1351548 
     26   6011       tick           247          5227       1328118 
     27   6011       tick           274          5294       1327687 
     28   6011       tick           256          5205       1328021 
     29   6011       tick           235          5271       1327282 
     30   6011       tick           266          5365       1323878 
     31   6011       tick           183          5408       1327050 
     32   6011       tick           270          5189       1327229 
     33   6011       tick           269          5320       1327483 
     34   6011       tick           299          5294       1326858 
     35   6011       tick           201          5271       1328100 
     36   6011       tick           294          5320       1327333 
     37   6011       tick           264          5166       1328042 
     38   6011       tick           231          5380       1328018 
     39   6011       exit          2504          4641        709914 
