,time,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_freq_4,cpu_freq_5,cpu_freq_6,cpu_freq_7,cpu_temp_0,cpu_temp_1,cpu_temp_2,cpu_temp_3,cpu_temp_4,cpu_temp_5,cpu_temp_6,cpu_temp_7,fan_speed,gpu_temp,sensor_big_uA,sensor_big_uV,sensor_big_uW,sensor_gpu_uA,sensor_gpu_uV,sensor_gpu_uW,sensor_little_uA,sensor_little_uV,sensor_little_uW,sensor_mem_uA,sensor_mem_uV,sensor_mem_uW
count,18.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
mean,4.6994444444444445,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,30313.59649122807,28892.543859649122,32892.54385964912,30951.754385964912,255.0,25991.22807017544,1228760.8114035088,941258.2236842106,1155783.1842105263,48777.0,1021282.8947368421,49027.17543859649,11826.642543859649,917935.8552631579,10398.618421052632,29305.791666666668,1215008.2236842106,35070.06140350877
std,0.02312936056750035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.593433256796,1101.1828297089135,1198.6573524663143,1217.9415136819796,0.0,1064.8891107525442,12281.733917728865,130.77672596150262,11571.558346954871,191.54667178661046,296.9869903073175,134.50570448225884,2117.1238227216404,596.3465075165473,1944.0071098348608,2446.09881069156,101.16531117472076,3000.9457396769208
min,4.68,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,27000.0,25000.0,29000.0,27000.0,255.0,23000.0,1152444.0,940000.0,1084032.0,48032.0,1020000.0,48960.0,10736.0,917500.0,9170.0,27755.0,1215000.0,32805.0
25%,4.6825,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,30000.0,28000.0,32000.0,30750.0,255.0,26000.0,1226698.0,941250.0,1153666.0,48792.0,1021250.0,49008.0,11224.0,917500.0,10087.0,28483.0,1215000.0,34020.0
50%,4.69,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,30000.0,29000.0,33000.0,31000.0,255.0,26000.0,1230534.0,941250.0,1157430.0,48792.0,1021250.0,49008.0,11529.0,917500.0,10087.0,28483.0,1215000.0,34020.0
75%,4.7,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,31000.0,29000.0,33250.0,32000.0,255.0,27000.0,1235740.0,941250.0,1162135.0,48944.0,1021250.0,49008.0,11529.0,918750.0,10098.0,28756.0,1215000.0,34020.0
max,4.75,200000.0,200000.0,200000.0,200000.0,900000.0,900000.0,900000.0,900000.0,-1.0,-1.0,-1.0,-1.0,32000.0,31000.0,35000.0,33000.0,255.0,28000.0,1259852.0,942500.0,1184719.0,49248.0,1022500.0,50029.0,25010.0,918750.0,22950.0,46228.0,1216250.0,55936.0
