howmany,island,task,frequency,power_25%,power_50%,power_75%,power_max,power_mean,power_min,time_25%,time_50%,time_75%,time_max,time_mean,time_min,time_rel,voltage_25%,voltage_50%,voltage_75%,voltage_max,voltage_mean,voltage_min,time
0,little,idle,1000000,47429.0,47429.0,47429.0,58459.0,47670.88596491228,46326.0,2.0,2.0,2.0,2.0,2.0,2.0,,1103750.0,1103750.0,1103750.0,1103750.0,1103750.0,1103750.0,
1,little,idle,1000000,47429.0,47429.0,47429.0,58459.0,47670.88596491228,46326.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1103750.0,1103750.0,1103750.0,1103750.0,1103750.0,1103750.0,
2,little,idle,1000000,47121.0,47429.0,47429.0,56253.0,47595.25,46284.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1103750.0,1103750.0,1103750.0,1103750.0,1103662.2807017544,1102500.0,
3,little,idle,1000000,46326.0,47429.0,47429.0,59562.0,47861.55921052631,46284.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1103750.0,1103750.0,1103750.0,1103750.0,1103667.7631578948,1102500.0,
4,little,idle,1000000,47429.0,47429.0,47429.0,63974.0,48393.43201754386,47386.0,2.0,2.0,2.0,2.0,2.0,2.0,0.9950248756218908,1103750.0,1103750.0,1103750.0,1103750.0,1103662.2807017544,1102500.0,
