,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,34.0,5.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0
mean,11.417111777920587,100000.0,299999.0,299999.0,299999.0,299999.0,27.83242171213641,1745209.62888666,1728181.2146439317
std,0.35334102321539007,0.0,0.0,0.0,0.0,0.0,0.59461154014514,8402.236480496416,3841.198541733329
min,11.1006178951,100000.0,299999.0,299999.0,299999.0,299999.0,26.190005,1735000.0,1715312.0
25%,11.167191522675001,100000.0,299999.0,299999.0,299999.0,299999.0,27.433448,1735000.0,1725639.0
50%,11.333086394999999,100000.0,299999.0,299999.0,299999.0,299999.0,27.822023,1748000.0,1728120.0
75%,11.3956610175,100000.0,299999.0,299999.0,299999.0,299999.0,28.226142,1748000.0,1730735.0
max,12.365353332,100000.0,299999.0,299999.0,299999.0,299999.0,29.873703,1761000.0,1742153.0
