,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,5.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,12.0475323758,100000.0,399999.0,399999.0,399999.0,399999.0,31.224439166,1660118.0,1636416.549
std,0.006055006779538434,0.0,0.0,0.0,0.0,0.0,0.6004681159635833,10059.088490577129,6765.046869219883
min,12.042392422,100000.0,399999.0,399999.0,399999.0,399999.0,29.687187,1648000.0,1624169.0
25%,12.042536707,100000.0,399999.0,399999.0,399999.0,399999.0,30.81794225,1648000.0,1630761.5
50%,12.047100232,100000.0,399999.0,399999.0,399999.0,399999.0,31.225947,1660000.0,1635948.0
75%,12.048386191,100000.0,399999.0,399999.0,399999.0,399999.0,31.630066,1673000.0,1641237.0
max,12.057246327,100000.0,399999.0,399999.0,399999.0,399999.0,33.262084,1711000.0,1697649.0
