[Event-to-counter mappings]
pmc1=inmediate_branches_retired
pmc2=instr
pmc3=instr_arch_executed
pmc4=instr_cache_access
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1  14015       tick       2483432      12438110      12438110       5851289 
      2  14015       tick       4438790      22193973      22193973      10036524 
      3  14015       tick       4447019      22235118      22235118      10252267 
      4  14015       tick       4452316      22261601      22261601       9732994 
      5  14015       tick       4458429      22292171      22292171       9455979 
      6  14015       tick       4444708      22223553      22223553      10624947 
      7  14015       tick       4443200      22216022      22216022      10204518 
      8  14015       tick       4433717      22168608      22168608      10863019 
      9  14015       tick       4446847      22234260      22234260      10861277 
     10  14015       tick       4447645      22238243      22238243      12054287 
     11  14015       tick       4409494      22047506      22047506      11631902 
     12  14015       tick       4438770      22193873      22193873      12251507 
     13  14015       tick       4454508      22272569      22272569      11808815 
     14  14015       tick       4446593      22232990      22232990      11614079 
     15  14015       tick       4431678      22158410      22158410      11773014 
     16  14015       tick       4451422      22257140      22257140      12471713 
     17  14015       tick       4414545      22072751      22072751      11938088 
     18  14015       tick       4429639      22148220      22148220      11049637 
     19  14015       tick       4430538      22152705      22152705      11006517 
     20  14015       tick       4445874      22229397      22229397       9932704 
     21  14015       tick       4462107      22310545      22310545      11990614 
     22  14015       tick       4429334      22146691      22146691      11557804 
     23  14015       tick       4448102      22240531      22240531      11829800 
     24  14015       tick       4460835      22304199      22304199      10350506 
     25  14015       tick       4436821      22184131      22184131      10596696 
     26  14015       tick       4454880      22274420      22274420      12309722 
     27  14015       tick       4440855      22204288      22204288      12365832 
     28  14015       tick       4410530      22052681      22052681      10869452 
     29  14015       tick       4446699      22233516      22233516      11780128 
     30  14015       tick       4433618      22168113      22168113      11224907 
     31  14015       tick       4445239      22226210      22226210      10951854 
     32  14015       tick       4410126      22050652      22050652      11289616 
     33  14015       tick       4407943      22039745      22039745      11401739 
     34  14015       tick       4416326      22081652      22081652      11437742 
     35  14015       exit       3069027      15345209      15345209       7797069 
