,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,10.0,10.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,4.65446718444,3.5,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.913485957000002,1945468.0,1923714.532
std,0.4770540552283959,0.5270462766947299,0.0,0.0,0.0,0.0,0.0,0.6103200902370428,13682.989446761998,12619.239937951397
min,4.1000441168,3.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,27.122587,1935000.0,1906431.0
25%,4.100714159475,3.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.505917,1935000.0,1916079.0
50%,5.0097403095,3.5,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,28.925578,1948000.0,1921165.5
75%,5.0152044805000005,4.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,29.329697,1948000.0,1929426.25
max,5.057425304,4.0,100000.0,1199999.0,1199999.0,1199999.0,1199999.0,30.57314,2098000.0,2069410.0
