,time,Run_1,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,15.0,15.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,19.187964900713332,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.697135067999998,1725187.0,1708863.705
std,0.09228167695803492,0.0,0.0,0.0,0.0,0.0,0.0,0.6187861033974803,9132.986501820882,7754.405324453379
min,19.08079638,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,25.661542,1710000.0,1692977.0
25%,19.1237760345,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.324646,1723000.0,1702227.0
50%,19.1672166137,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,27.697679,1723000.0,1708888.0
75%,19.24327430665,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,28.086255,1735000.0,1714284.5
max,19.344399659,1.0,100000.0,299999.0,299999.0,299999.0,299999.0,29.593929,1761000.0,1745988.0
