[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1  14143       tick          1856         12818        800421 
      2  14143       tick        906265          1112       3151438 
      3  14143       tick       1024574            99       3447870 
      4  14143       tick       1016139           129       3419652 
      5  14143       tick       1026274            94       3453553 
      6  14143       tick       1029402            84       3464109 
      7  14143       tick       1027062           100       3456238 
      8  14143       tick       1024113            94       3446307 
      9  14143       tick       1029749            90       3465310 
     10  14143       tick       1018083            91       3426073 
     11  14143       tick       1036482            92       3488004 
     12  14143       tick       1020683           124       3434738 
     13  14143       tick       1002523           107       3373674 
     14  14143       tick       1030668           136       3468449 
     15  14143       tick       1015343           138       3416820 
     16  14143       tick        994825           127       3347785 
     17  14143       tick       1009576           162       3397443 
     18  14143       tick       1004722           142       3381094 
     19  14143       tick       1012984           135       3408817 
     20  14143       tick       1016683           122       3421349 
     21  14143       tick       1025144           108       3449823 
     22  14143       tick       1024744           101       3448418 
     23  14143       tick       1021411           116       3437245 
     24  14143       tick       1004722           138       3381162 
     25  14143       tick       1029522            85       3464577 
     26  14143       tick       1029595           100       3464765 
     27  14143       tick       1029861            97       3465686 
     28  14143       tick       1021836           104       3438646 
     29  14143       tick       1029626            97       3464884 
     30  14143       tick       1028502            92       3461087 
     31  14143       tick       1026921           105       3455811 
     32  14143       tick       1027281            91       3457041 
     33  14143       tick       1024726           120       3448417 
     34  14143       tick       1021127           109       3436234 
     35  14143       tick       1023217           101       3443388 
     36  14143       tick       1028792            97       3462144 
     37  14143       tick       1030713            87       3468533 
     38  14143       tick       1025065           111       3449547 
     39  14143       tick       1029274            88       3463713 
     40  14143       tick       1027084            92       3456370 
     41  14143       tick       1020295           114       3433458 
     42  14143       tick       1027883           105       3458991 
     43  14143       tick       1015655           123       3417894 
     44  14143       tick       1017213           112       3423172 
     45  14143       tick       1029080            91       3463032 
     46  14143       exit         40657            89        136482 
