,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,10.0,5.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0
mean,2.9360000000000004,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,42162.92992992993,0.0,0.0,0.0,3761178.178178178,748943.943943944,5017819.81981982,42162.92992992993
std,0.005163977794943112,0.0,0.0,0.0,0.0,0.0,968.4466919171471,0.0,0.0,0.0,55780.473345944985,11357.766443188417,3039.4150185319086,968.4466919171471
min,2.93,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,38459.0,0.0,0.0,0.0,3232000.0,644000.0,5010000.0,38459.0
25%,2.93,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,41381.0,0.0,0.0,0.0,3763000.0,750000.0,5019000.0,41381.0
50%,2.94,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,42355.0,0.0,0.0,0.0,3767000.0,750000.0,5019000.0,42355.0
75%,2.94,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,42842.0,0.0,0.0,0.0,3771000.0,751000.0,5019000.0,42842.0
max,2.94,100000.0,1000000.0,1000000.0,1000000.0,1000000.0,44303.0,0.0,0.0,0.0,3828000.0,763000.0,5019000.0,44303.0
