[Event-to-counter mappings]
pmc1=l2_cache_accesses
pmc2=l2_cache_refills
pmc3=l2_cache_writebacks
pmc4=llc_accesses
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3          pmc4
      1   9636       tick         14978          2780           707         14978 
      2   9636       tick             0             0             0             0 
      3   9636       tick             0             0             0             0 
      4   9636       tick             0             0             0             0 
      5   9636       tick             0             0             0             0 
      6   9636       tick             0             0             0             0 
      7   9636       tick             0             0             0             0 
      8   9636       tick             0             0             0             0 
      9   9636       tick             0             0             0             0 
     10   9636       tick             0             0             0             0 
     11   9636       tick             0             0             0             0 
     12   9636       tick             0             0             0             0 
     13   9636       tick             0             0             0             0 
     14   9636       tick             0             0             0             0 
     15   9636       tick             0             0             0             0 
     16   9636       tick             0             0             0             0 
     17   9636       tick             0             0             0             0 
     18   9636       tick             0             0             0             0 
     19   9636       tick             0             0             0             0 
     20   9636       exit           434           173            21           434 
