,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,75.0,5.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
mean,3.3258569393200004,100000.0,599999.0,599999.0,599999.0,599999.0,29.814313324000004,2256925.0,2229900.657
std,0.22490882080748284,0.0,0.0,0.0,0.0,0.0,0.63478977430477,70894.43840243321,72173.92364116774
min,3.130253906,100000.0,599999.0,599999.0,599999.0,599999.0,27.822023,1810000.0,1802041.0
25%,3.13991112245,100000.0,599999.0,599999.0,599999.0,599999.0,29.360783,2248000.0,2222965.75
50%,3.1480103082,100000.0,599999.0,599999.0,599999.0,599999.0,29.827074,2279000.0,2252343.0
75%,3.5523924549999997,100000.0,599999.0,599999.0,599999.0,599999.0,30.23507875,2298000.0,2268689.0
max,3.704246948,100000.0,599999.0,599999.0,599999.0,599999.0,31.692238,2336000.0,2299819.0
