,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,cpu_iio_temp,sensor_cpu_uW,sensor_ina226_CALC_uW
count,108.0,5.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
mean,4.196785945564814,100000.0,599999.0,599999.0,599999.0,599999.0,29.52959826973027,2250806.193806194,2226355.030969031
std,0.11456683444244038,0.0,0.0,0.0,0.0,0.0,0.587146399137601,41329.07453111431,40241.06073472766
min,4.084260128,100000.0,599999.0,599999.0,599999.0,599999.0,27.588878,1660000.0,1629877.0
25%,4.13018408675,100000.0,599999.0,599999.0,599999.0,599999.0,29.127638,2248000.0,2220068.0
50%,4.1654484308,100000.0,599999.0,599999.0,599999.0,599999.0,29.531757,2260000.0,2235202.0
75%,4.20804730375,100000.0,599999.0,599999.0,599999.0,599999.0,29.920332,2273000.0,2247003.0
max,4.569323774,100000.0,599999.0,599999.0,599999.0,599999.0,31.210404,2335000.0,2303101.0
