[Event-to-counter mappings]
pmc1=llc_misses
pmc2=mispred_branches
pmc3=potentially_predicted_branches
[Event counts]
nsample    pid      event          pmc1          pmc2          pmc3
      1   8894       tick        414853         13279       1368174 
      2   8894       tick       1328397            80       2654337 
      3   8894       tick       1333638            85       2664794 
      4   8894       tick       1329681            93       2656877 
      5   8894       tick       1331312            96       2660148 
      6   8894       tick       1331779            86       2661070 
      7   8894       tick       1321894           131       2641369 
      8   8894       tick       1333665           100       2664846 
      9   8894       tick       1329722           116       2657004 
     10   8894       tick       1325532           108       2648669 
     11   8894       tick       1320345           121       2638262 
     12   8894       tick       1314998           143       2627568 
     13   8894       tick       1324486           135       2646497 
     14   8894       tick       1319584           117       2636695 
     15   8894       tick       1319250           140       2636092 
     16   8894       tick       1334896            97       2667325 
     17   8894       tick       1321046           120       2639662 
     18   8894       tick       1328749           126       2655044 
     19   8894       tick       1329256           112       2656040 
     20   8894       tick       1325693           117       2648904 
     21   8894       tick       1318556           134       2634722 
     22   8894       tick       1326393           123       2650338 
     23   8894       tick       1334250           103       2666050 
     24   8894       tick       1329705           117       2656909 
     25   8894       tick       1331171           120       2659895 
     26   8894       tick       1330329           107       2658192 
     27   8894       tick       1322564           122       2642719 
     28   8894       tick       1334184            85       2665878 
     29   8894       tick       1329271            99       2656072 
     30   8894       tick       1315471           138       2628614 
     31   8894       exit        886312           164       1770841 
