,time,UPDATE_PERIOD_us,cpu_freq0,cpu_freq1,cpu_freq2,cpu_freq3,hwmon_cpu_thermal_mC,hwmon_cpu_thermal_uA,hwmon_cpu_thermal_uV,hwmon_cpu_thermal_uW,sensor_cpu_uW,smartpower_uA,smartpower_uV,thermal_zone_temp0
count,20.0,5.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0,996.0
mean,2.455,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,52332.14357429719,0.0,0.0,0.0,5082590.361445783,1014069.7871485944,5018015.0602409635,52330.67670682731
std,0.007608859102526799,0.0,0.0,0.0,0.0,0.0,1811.8782820636561,0.0,0.0,0.0,11090.439880980724,2299.897687668785,2811.1004115836154,1813.0561444184973
min,2.44,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,46738.0,0.0,0.0,0.0,5045000.0,1006000.0,5010000.0,46738.0
25%,2.45,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,51121.0,0.0,0.0,0.0,5076000.0,1012999.0,5019000.0,51121.0
50%,2.45,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,52582.0,0.0,0.0,0.0,5084000.0,1014000.0,5019000.0,52582.0
75%,2.46,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,53556.0,0.0,0.0,0.0,5091000.0,1016000.0,5019000.0,53556.0
max,2.47,100000.0,1200000.0,1200000.0,1200000.0,1200000.0,55991.0,0.0,0.0,0.0,5103000.0,1018999.0,5019000.0,55991.0
